#def REPORTPATH=$/QAD Addons/BI Report/xxpcwocr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"加工单";"成本要素代码";"成本要素说明";"期初总成";"期间非领料总成";"期间领料总成";"期间一次加权平均成本";"期末总成"
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28282";"36";"制2其他变动";0;1510.47636;0;1775.71083;1775.71083
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28282";"41";"制1折旧";0;2517.4606;0;2959.51805;2959.51805
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28302";"34";"制1其他变动";0;5112.3816;0;6010.09812;6010.09812
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28302";"36";"制2其他变动";0;1278.0954;0;1502.52453;1502.52453
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28302";"41";"制1折旧";0;2130.159;0;2504.20755;2504.20755
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28434";"34";"制1其他变动";0;464.76192;0;546.3726;546.3726
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28434";"36";"制2其他变动";0;116.19048;0;136.59315;136.59315
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28434";"41";"制1折旧";0;193.6508;0;227.65525;227.65525
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28530";"34";"制1其他变动";0;5577.14352;0;6556.47072;6556.47072
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28530";"36";"制2其他变动";0;1394.28588;0;1639.11768;1639.11768
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28530";"41";"制1折旧";0;2323.8098;0;2731.8628;2731.8628
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28673";"34";"制1其他变动";0;4182.85764;0;4917.35304;4917.35304
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28673";"36";"制2其他变动";0;1045.71441;0;1229.33826;1229.33826
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28673";"41";"制1折旧";0;1742.85735;0;2048.8971;2048.8971
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28723";"34";"制1其他变动";0;4182.85764;0;4917.35304;4917.35304
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28723";"36";"制2其他变动";0;1045.71441;0;1229.33826;1229.33826
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28723";"41";"制1折旧";0;1742.85735;0;2048.8971;2048.8971
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28734";"34";"制1其他变动";0;1859.0478;0;2185.49028;2185.49028
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28734";"36";"制2其他变动";0;464.76195;0;546.37257;546.37257
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28734";"41";"制1折旧";0;774.60325;0;910.62095;910.62095
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28747";"34";"制1其他变动";0;6506.66736;0;7649.2158;7649.2158
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28747";"36";"制2其他变动";0;1626.66684;0;1912.30395;1912.30395
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28747";"41";"制1折旧";0;2711.1114;0;3187.17325;3187.17325
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28873";"34";"制1其他变动";0;6041.90544;0;7102.84332;7102.84332
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28873";"36";"制2其他变动";0;1510.47636;0;1775.71083;1775.71083
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28873";"41";"制1折旧";0;2517.4606;0;2959.51805;2959.51805
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28901";"34";"制1其他变动";0;6041.90544;0;7102.84332;7102.84332
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28901";"36";"制2其他变动";0;1510.47636;0;1775.71083;1775.71083
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"28901";"41";"制1折旧";0;2517.4606;0;2959.51805;2959.51805
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"29333";"34";"制1其他变动";0;2013.96852;0;2367.6144;2367.6144
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"29333";"36";"制2其他变动";0;503.49213;0;591.9036;591.9036
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"29333";"41";"制1折旧";0;839.15355;0;986.506;986.506
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"29377";"34";"制1其他变动";0;929.52396;0;1092.74508;1092.74508
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"29377";"36";"制2其他变动";0;232.38099;0;273.18627;273.18627
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.08.00";"2RW-690色RB/L部位 ";"29377";"41";"制1折旧";0;387.30165;0;455.31045;455.31045
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"27152";"34";"制1其他变动";0;1286.709;0;1512.65064;1512.65064
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"27152";"36";"制2其他变动";0;321.67725;0;378.16266;378.16266
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"27152";"41";"制1折旧";0;536.12875;0;630.2711;630.2711
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"27174";"34";"制1其他变动";0;7398.57684;0;8697.74148;8697.74148
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"27174";"36";"制2其他变动";0;1849.64421;0;2174.43537;2174.43537
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"27174";"41";"制1折旧";0;3082.74035;0;3624.05895;3624.05895
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28198";"34";"制1其他变动";0;4181.80428;0;4916.11476;4916.11476
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28198";"36";"制2其他变动";0;1045.45107;0;1229.02869;1229.02869
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28198";"41";"制1折旧";0;1742.41845;0;2048.38115;2048.38115
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28281";"34";"制1其他变动";0;2251.74084;0;2647.13868;2647.13868
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28281";"36";"制2其他变动";0;562.93521;0;661.78467;661.78467
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28281";"41";"制1折旧";0;938.22535;0;1102.97445;1102.97445
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28301";"34";"制1其他变动";0;3860.127;0;4537.95204;4537.95204
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28301";"36";"制2其他变动";0;965.03175;0;1134.48801;1134.48801
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28301";"41";"制1折旧";0;1608.38625;0;1890.81335;1890.81335
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28433";"34";"制1其他变动";0;1930.06356;0;2268.97608;2268.97608
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28433";"36";"制2其他变动";0;482.51589;0;567.24402;567.24402
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28433";"41";"制1折旧";0;804.19315;0;945.4067;945.4067
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28529";"34";"制1其他变动";0;2895.09528;0;3403.464;3403.464
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28529";"36";"制2其他变动";0;723.77382;0;850.866;850.866
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28529";"41";"制1折旧";0;1206.2897;0;1418.11;1418.11
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28634";"34";"制1其他变动";0;2251.74084;0;2647.13868;2647.13868
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28634";"36";"制2其他变动";0;562.93521;0;661.78467;661.78467
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28634";"41";"制1折旧";0;938.22535;0;1102.97445;1102.97445
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28722";"34";"制1其他变动";0;2251.74084;0;2647.13868;2647.13868
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28722";"36";"制2其他变动";0;562.93521;0;661.78467;661.78467
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28722";"41";"制1折旧";0;938.22535;0;1102.97445;1102.97445
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28733";"34";"制1其他变动";0;1930.06356;0;2268.97608;2268.97608
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28733";"36";"制2其他变动";0;482.51589;0;567.24402;567.24402
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28733";"41";"制1折旧";0;804.19315;0;945.4067;945.4067
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28746";"34";"制1其他变动";0;4181.80428;0;4916.11476;4916.11476
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28746";"36";"制2其他变动";0;1045.45107;0;1229.02869;1229.02869
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28746";"41";"制1折旧";0;1742.41845;0;2048.38115;2048.38115
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28759";"34";"制1其他变动";0;1286.709;0;1512.65064;1512.65064
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28759";"36";"制2其他变动";0;321.67725;0;378.16266;378.16266
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28759";"41";"制1折旧";0;536.12875;0;630.2711;630.2711
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28872";"34";"制1其他变动";0;3216.77256;0;3781.62672;3781.62672
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28872";"36";"制2其他变动";0;804.19314;0;945.40668;945.40668
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28872";"41";"制1折旧";0;1340.3219;0;1575.6778;1575.6778
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28902";"34";"制1其他变动";0;4181.80428;0;4916.11476;4916.11476
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28902";"36";"制2其他变动";0;1045.45107;0;1229.02869;1229.02869
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"28902";"41";"制1折旧";0;1742.41845;0;2048.38115;2048.38115
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"29334";"34";"制1其他变动";0;1072.25748;0;1260.54228;1260.54228
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"29334";"36";"制2其他变动";0;268.06437;0;315.13557;315.13557
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"29334";"41";"制1折旧";0;446.77395;0;525.22595;525.22595
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"29378";"34";"制1其他变动";0;643.35456;0;756.32532;756.32532
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"29378";"36";"制2其他变动";0;160.83864;0;189.08133;189.08133
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.09.00";"2RW-690色RB/R部位 ";"29378";"41";"制1折旧";0;268.0644;0;315.13555;315.13555
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"27151";"34";"制1其他变动";0;1607.5824;0;1889.86836;1889.86836
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"27151";"36";"制2其他变动";0;401.8956;0;472.46709;472.46709
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"27151";"41";"制1折旧";0;669.826;0;787.44515;787.44515
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"27172";"34";"制1其他变动";0;6028.43412;0;7087.00632;7087.00632
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"27172";"36";"制2其他变动";0;1507.10853;0;1771.75158;1771.75158
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"27172";"41";"制1折旧";0;2511.84755;0;2952.9193;2952.9193
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28185";"34";"制1其他变动";0;3617.06052;0;4252.20384;4252.20384
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28185";"36";"制2其他变动";0;904.26513;0;1063.05096;1063.05096
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28185";"41";"制1折旧";0;1507.10855;0;1771.7516;1771.7516
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28196";"34";"制1其他变动";0;7636.01652;0;8976.8748;8976.8748
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28196";"36";"制2其他变动";0;1909.00413;0;2244.2187;2244.2187
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28196";"41";"制1折旧";0;3181.67355;0;3740.3645;3740.3645
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28279";"34";"制1其他变动";0;3215.1648;0;3779.73672;3779.73672
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28279";"36";"制2其他变动";0;803.7912;0;944.93418;944.93418
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28279";"41";"制1折旧";0;1339.652;0;1574.8903;1574.8903
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28303";"34";"制1其他变动";0;4822.74732;0;5669.60508;5669.60508
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28303";"36";"制2其他变动";0;1205.68683;0;1417.40127;1417.40127
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28303";"41";"制1折旧";0;2009.47805;0;2362.33545;2362.33545
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28436";"34";"制1其他变动";0;2009.478;0;2362.33548;2362.33548
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28436";"36";"制2其他变动";0;502.3695;0;590.58387;590.58387
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28436";"41";"制1折旧";0;837.2825;0;984.30645;984.30645
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28531";"34";"制1其他变动";0;3215.1648;0;3779.73672;3779.73672
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28531";"36";"制2其他变动";0;803.7912;0;944.93418;944.93418
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28531";"41";"制1折旧";0;1339.652;0;1574.8903;1574.8903
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28613";"34";"制1其他变动";0;3617.06052;0;4252.20384;4252.20384
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28613";"36";"制2其他变动";0;904.26513;0;1063.05096;1063.05096
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28613";"41";"制1折旧";0;1507.10855;0;1771.7516;1771.7516
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28715";"34";"制1其他变动";0;3215.1648;0;3779.73672;3779.73672
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28715";"36";"制2其他变动";0;803.7912;0;944.93418;944.93418
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28715";"41";"制1折旧";0;1339.652;0;1574.8903;1574.8903
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28740";"34";"制1其他变动";0;3617.06052;0;4252.20384;4252.20384
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28740";"36";"制2其他变动";0;904.26513;0;1063.05096;1063.05096
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28740";"41";"制1折旧";0;1507.10855;0;1771.7516;1771.7516
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28753";"34";"制1其他变动";0;4018.95612;0;4724.67096;4724.67096
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28753";"36";"制2其他变动";0;1004.73903;0;1181.16774;1181.16774
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28753";"41";"制1折旧";0;1674.56505;0;1968.6129;1968.6129
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28874";"34";"制1其他变动";0;3617.06052;0;4252.20384;4252.20384
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28874";"36";"制2其他变动";0;904.26513;0;1063.05096;1063.05096
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"28874";"41";"制1折旧";0;1507.10855;0;1771.7516;1771.7516
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"29183";"34";"制1其他变动";0;3617.06052;0;4252.20384;4252.20384
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"29183";"36";"制2其他变动";0;904.26513;0;1063.05096;1063.05096
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"29183";"41";"制1折旧";0;1507.10855;0;1771.7516;1771.7516
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"29369";"34";"制1其他变动";0;3416.1126;0;4015.97028;4015.97028
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"29369";"36";"制2其他变动";0;854.02815;0;1003.99257;1003.99257
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"29369";"41";"制1折旧";0;1423.38025;0;1673.32095;1673.32095
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"29380";"34";"制1其他变动";0;803.7912;0;944.93424;944.93424
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"29380";"36";"制2其他变动";0;200.9478;0;236.23356;236.23356
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.11.00";"2RW-690色RC/L部位 ";"29380";"41";"制1折旧";0;334.913;0;393.7226;393.7226
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.12.00";"2RW-690色RC/R部位 ";"26773";"34";"制1其他变动";0;1298.90532;0;1526.9886;1526.9886
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.12.00";"2RW-690色RC/R部位 ";"26773";"36";"制2其他变动";0;324.72633;0;381.74715;381.74715
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.12.00";"2RW-690色RC/R部位 ";"26773";"41";"制1折旧";0;541.21055;0;636.24525;636.24525
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.12.00";"2RW-690色RC/R部位 ";"27173";"34";"制1其他变动";0;4870.89492;0;5726.20728;5726.20728
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.12.00";"2RW-690色RC/R部位 ";"27173";"36";"制2其他变动";0;1217.72373;0;1431.55182;1431.55182
