#def REPORTPATH=$/QAD Addons/BI Report/xxssdi02
#def :end
"¿Í»§´úÂë";"¿Í»§Ãû³Æ";"ÉúÐ§ÈÕÆÚ";"·¢Æ±ÈÕÆÚ";"ÔÝ¹À·¢Æ±";"ÔÝ¹À¶©µ¥";"Ïî";"Áã¼þºÅ";"Áã¼þËµÃ÷";"µ¥Î»";"ÊÂÎñ";"·¢»õÈÕÆÚ";"ÊýÁ¿";"µ¥¼Û";"½ð¶î"
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10011";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";26750;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10011";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";26751;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10011";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";26752;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10011";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";26753;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27612;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27613;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27614;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27615;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27616;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27617;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27618;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27619;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27620;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27621;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27622;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27623;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27624;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27625;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27626;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27627;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27628;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27629;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27630;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27631;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27632;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27633;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27634;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27635;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27636;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27637;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27638;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27639;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27640;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";1;"2.12.01.02.00";"2WA-327É«FB-L²¿Î»";"EA";27641;09/01/21;6;339.7;2038.2
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27654;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27655;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27656;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27657;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27658;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27659;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27660;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27661;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27662;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27663;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27664;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27665;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27666;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27667;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27668;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27669;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27670;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27671;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27672;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27673;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27674;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27675;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27676;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27677;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27678;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27679;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27680;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27681;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27682;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";2;"2.12.01.03.00";"2WA-327É«FB-R²¿Î»";"EA";27683;09/01/21;6;340.81;2044.86
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27684;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27685;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27686;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27687;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27688;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27689;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27690;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27691;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27692;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27693;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27694;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27695;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27696;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27697;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27698;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27699;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27700;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27701;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27702;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27703;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27704;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27705;09/01/21;8;233.27;1866.16
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";3;"2.12.01.05.00";"2WA-327É«FC-L²¿Î»";"EA";27706;09/01/21;4;233.27;933.08
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27707;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27708;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27709;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27710;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27711;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27712;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27713;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27714;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27715;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27716;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27717;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27718;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27719;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27720;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27721;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27722;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27723;09/01/21;8;229.7;1837.6
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10012";"C2001-09";4;"2.12.01.06.00";"2WA-327É«FC-R²¿Î»";"EA";27724;09/01/21;8;229.7;1837.6
