#def REPORTPATH=$/QAD Addons/BI Report/xxpcwoiw
#def :end
"年份";"期间";"地点代码";"地点说明";"父件代码";"父件说明";"加工单";"子件代码";"子件说明";"领料数量";"过程加工单"
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33674";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-96;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33674";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-96;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33674";"8.02.23.01";"4102398-S870-A802 2RS-1号商标，NH167L";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33674";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-96;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33685";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";-54;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33685";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";-54;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33685";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-54;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33685";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-54;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33685";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-162;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33685";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-324;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33685";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-54;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33685";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33685";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33685";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33685";"8.02.23.01";"4102398-S870-A802 2RS-1号商标，NH167L";-54;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33685";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33706";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";-42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33706";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";-42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33706";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33706";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33706";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-126;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33706";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-252;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33706";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33706";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33706";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33706";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33706";"8.02.23.01";"4102398-S870-A802 2RS-1号商标，NH167L";-42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33706";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33782";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33782";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33782";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33782";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33782";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-72;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33782";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-144;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33782";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33782";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33782";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33782";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33782";"8.02.23.01";"4102398-S870-A802 2RS-1号商标，NH167L";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33782";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33910";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33910";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33910";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33910";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33910";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-324;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33910";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-648;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33910";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33910";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-216;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33910";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-216;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33910";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-216;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33910";"8.02.23.01";"4102398-S870-A802 2RS-1号商标，NH167L";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"33910";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-216;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36545";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36545";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36545";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36545";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36545";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-396;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36545";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-792;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36545";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36545";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-264;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36545";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-264;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36545";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-264;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36545";"8.02.23.01";"4102398-S870-A802 2RS-1号商标，NH167L";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36545";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-264;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36652";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36652";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36652";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36652";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36652";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-144;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36652";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-288;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36652";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36652";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-96;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36652";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-96;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36652";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-96;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36652";"8.02.23.01";"4102398-S870-A802 2RS-1号商标，NH167L";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"36652";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-96;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39114";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39114";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39114";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";29;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39114";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";26;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39114";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";126;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39114";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";252;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39114";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39114";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39114";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39114";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39114";"8.02.23.01";"4102398-S870-A802 2RS-1号商标，NH167L";42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39114";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39591";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";-84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39591";"7.A1-FBR.690";"2RW-S91组合FBR.690 ";-126;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39591";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-72;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39591";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-72;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39591";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-216;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39591";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-432;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39591";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-72;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39591";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-144;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39591";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-144;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39591";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-144;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39591";"8.02.23.01";"4102398-S870-A802 2RS-1号商标，NH167L";-785;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.03.00";"2RW-690色FB/R部位 ";"39591";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-144;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33187";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";-114;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33187";"4.14.12.05.05.00";"FCLA11KE--STT9RK 2RW-690色FC/L-5牛皮裁片";-1;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33187";"7.A1-FCL.690";"2RW-S91组合FCL.690 ";-114;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33187";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-228;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33187";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";-456;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33187";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";-114;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33187";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";-114;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33187";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";-228;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33187";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";-228;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33187";"8.02.22.01";"Z42501-00135-0580-20 2RS-松紧带W20XL135,167L";-114;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33187";"8.02.27.02";"Z42101-00050-0580-25 2RS-2号魔术贴";-228;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33197";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33197";"7.A1-FCL.690";"2RW-S91组合FCL.690 ";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33197";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33197";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";-96;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33197";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33197";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33197";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33197";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33197";"8.02.22.01";"Z42501-00135-0580-20 2RS-松紧带W20XL135,167L";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33197";"8.02.27.02";"Z42101-00050-0580-25 2RS-2号魔术贴";-48;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33553";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";-66;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33553";"7.A1-FCL.690";"2RW-S91组合FCL.690 ";-66;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33553";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33553";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";-264;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33553";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";-66;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33553";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";-66;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33553";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33553";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33553";"8.02.22.01";"Z42501-00135-0580-20 2RS-松紧带W20XL135,167L";-66;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33553";"8.02.27.02";"Z42101-00050-0580-25 2RS-2号魔术贴";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33652";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";-18;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33652";"7.A1-FCL.690";"2RW-S91组合FCL.690 ";-18;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33652";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-36;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33652";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";-72;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33652";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";-18;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33652";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";-18;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33652";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";-36;""
2009;7;"1000";"宁波提爱思(加工区）";"2.14.12.05.00";"2RW-690色FC/L部位 ";"33652";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";-36;""
