#def REPORTPATH=$/QAD Addons/BI Report/xxpcwips
#def :end
年;期;地点;;父零件;;;子零件;;;成本要素;;合计;;;第1次;;
份;间;代码;说明;代码;说明;加工单;代码;说明;用量;代码;说明;领料均成;领料总成;入库总成;领料均成;领料总成;入库总成
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28368;8.02.15.01;T104000-0000-0035-01 2RS-树脂扣，L=35;90;1;直接材料;.1439795683;12.958161147;12.958161147;.1439795683;12.958161147;12.958161147
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28368;8.02.15.02;T104000-0000-0025-01 2RS-树脂扣，L=25;180;1;直接材料;.1286276892;23.152984056;23.152984056;.1286276892;23.152984056;23.152984056
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28368;8.02.15.03;T104000-0000-0130-01 2RS-树脂扣，L=130;30;1;直接材料;.2269149369;6.807448107;6.807448107;.2269149369;6.807448107;6.807448107
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28368;8.02.15.04;81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90;60;1;直接材料;.3286930984;19.721585904;19.721585904;.3286930984;19.721585904;19.721585904
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28368;8.02.16.01;81121-STK9-A110-22-0000 2RS-不织布 H30 X L240;60;1;直接材料;.5001807734;30.010846404;30.010846404;.5001807734;30.010846404;30.010846404
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28368;8.02.16.02;81121-STK9-A110-21-0000 2RS-不织布 H30 X L545;60;1;直接材料;.9681559134;58.089354804;58.089354804;.9681559134;58.089354804;58.089354804
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28368;8.02.23.02;4102398-S870-A802 2RS-2号商标，NH556L;30;1;直接材料;.97967;29.3901;29.3901;.97967;29.3901;29.3901
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28368;8.02.27.01;Z42101-00040-0580-25 2RS-1号魔术贴;60;1;直接材料;.2107844486;12.647066916;12.647066916;.2107844486;12.647066916;12.647066916
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;1;直接材料;33.9983333333;1835.9099999982;1835.9099999982;33.9983333333;1835.9099999982;1835.9099999982
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;21;制1人工;1.244707;67.214178;67.214178;1.244707;67.214178;67.214178
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;22;品质人工;.0264627368;1.4289877872;1.4289877872;.0264627368;1.4289877872;1.4289877872
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;23;制2人工;.9823543509;53.0471349486;53.0471349486;.9823543509;53.0471349486;53.0471349486
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;24;制1福利费;.454306807;24.532567578;24.532567578;.454306807;24.532567578;24.532567578
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;25;品质福利费;.2450330877;13.2317867358;13.2317867358;.2450330877;13.2317867358;13.2317867358
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;26;制2福利费;.0529254737;2.8579755798;2.8579755798;.0529254737;2.8579755798;2.8579755798
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;34;制1其他变动;.2830270175;15.283458945;15.283458945;.2830270175;15.283458945;15.283458945
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;35;品质其他变动;.7587916667;40.9747500018;40.9747500018;.7587916667;40.9747500018;40.9747500018
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;36;制2其他变动;.2193019123;11.8423032642;11.8423032642;.2193019123;11.8423032642;11.8423032642
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;41;制1折旧;1.4094634912;76.1110285248;76.1110285248;1.4094634912;76.1110285248;76.1110285248
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;42;品质折旧;.132479;7.153866;7.153866;.132479;7.153866;7.153866
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;43;制2折旧;.9142926491;49.3718030514;49.3718030514;.9142926491;49.3718030514;49.3718030514
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;44;制1其他固定;.7501354737;40.5073155798;40.5073155798;.7501354737;40.5073155798;40.5073155798
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;1;直接材料;5.9872058824;323.3091176496;323.3091176496;5.9872058824;323.3091176496;323.3091176496
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;21;制1人工;.1129562185;6.099635799;6.099635799;.1129562185;6.099635799;6.099635799
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;22;品质人工;.0024014706;.1296794124;.1296794124;.0024014706;.1296794124;.1296794124
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;23;制2人工;.0891479202;4.8139876908;4.8139876908;.0891479202;4.8139876908;4.8139876908
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;24;制1福利费;.0412280042;2.2263122268;2.2263122268;.0412280042;2.2263122268;2.2263122268
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;25;品质福利费;.0222365756;1.2007750824;1.2007750824;.0222365756;1.2007750824;1.2007750824
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;26;制2福利费;.0048029412;.2593588248;.2593588248;.0048029412;.2593588248;.2593588248
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;34;制1其他变动;.0617887185;3.336590799;3.336590799;.0617887185;3.336590799;3.336590799
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;35;品质其他变动;.1656547059;8.9453541186;8.9453541186;.1656547059;8.9453541186;8.9453541186
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;36;制2其他变动;.0478766387;2.5853384898;2.5853384898;.0478766387;2.5853384898;2.5853384898
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;41;制1折旧;.3077053782;16.6160904228;16.6160904228;.3077053782;16.6160904228;16.6160904228
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;42;品质折旧;.0289219958;1.5617877732;1.5617877732;.0289219958;1.5617877732;1.5617877732
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;43;制2折旧;.1996027311;10.7785474794;10.7785474794;.1996027311;10.7785474794;10.7785474794
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;44;制1其他固定;.163764958;8.843307732;8.843307732;.163764958;8.843307732;8.843307732
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;8.02.14.03;81521-STK9-A000-KW-0001 2RS-3号力布，L，JH;54;1;直接材料;5.5999858307;302.3992348578;302.3992348578;5.5999858307;302.3992348578;302.3992348578
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;8.02.14.04;81521-STK9-A000-KX-0001 2RS-4号力布，L JG;54;1;直接材料;5.2879337094;285.5484203076;285.5484203076;5.2879337094;285.5484203076;285.5484203076
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;8.02.15.01;T104000-0000-0035-01 2RS-树脂扣，L=35;162;1;直接材料;.1439795683;23.3246900646;23.3246900646;.1439795683;23.3246900646;23.3246900646
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;8.02.15.02;T104000-0000-0025-01 2RS-树脂扣，L=25;324;1;直接材料;.1286276892;41.6753713008;41.6753713008;.1286276892;41.6753713008;41.6753713008
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;8.02.15.03;T104000-0000-0130-01 2RS-树脂扣，L=130;54;1;直接材料;.2269149369;12.2534065926;12.2534065926;.2269149369;12.2534065926;12.2534065926
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;8.02.15.04;81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90;108;1;直接材料;.3286930984;35.4988546272;35.4988546272;.3286930984;35.4988546272;35.4988546272
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;8.02.16.01;81121-STK9-A110-22-0000 2RS-不织布 H30 X L240;108;1;直接材料;.5001807734;54.0195235272;54.0195235272;.5001807734;54.0195235272;54.0195235272
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;8.02.16.02;81121-STK9-A110-21-0000 2RS-不织布 H30 X L545;108;1;直接材料;.9681559134;104.5608386472;104.5608386472;.9681559134;104.5608386472;104.5608386472
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;8.02.23.02;4102398-S870-A802 2RS-2号商标，NH556L;54;1;直接材料;.97967;52.90218;52.90218;.97967;52.90218;52.90218
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28379;8.02.27.01;Z42101-00040-0580-25 2RS-1号魔术贴;108;1;直接材料;.2107844486;22.7647204488;22.7647204488;.2107844486;22.7647204488;22.7647204488
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;1;直接材料;33.9983333333;1835.9099999982;1835.9099999982;33.9983333333;1835.9099999982;1835.9099999982
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;21;制1人工;1.244707;67.214178;67.214178;1.244707;67.214178;67.214178
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;22;品质人工;.0264627368;1.4289877872;1.4289877872;.0264627368;1.4289877872;1.4289877872
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;23;制2人工;.9823543509;53.0471349486;53.0471349486;.9823543509;53.0471349486;53.0471349486
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;24;制1福利费;.454306807;24.532567578;24.532567578;.454306807;24.532567578;24.532567578
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;25;品质福利费;.2450330877;13.2317867358;13.2317867358;.2450330877;13.2317867358;13.2317867358
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;26;制2福利费;.0529254737;2.8579755798;2.8579755798;.0529254737;2.8579755798;2.8579755798
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;34;制1其他变动;.2830270175;15.283458945;15.283458945;.2830270175;15.283458945;15.283458945
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;35;品质其他变动;.7587916667;40.9747500018;40.9747500018;.7587916667;40.9747500018;40.9747500018
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;36;制2其他变动;.2193019123;11.8423032642;11.8423032642;.2193019123;11.8423032642;11.8423032642
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;41;制1折旧;1.4094634912;76.1110285248;76.1110285248;1.4094634912;76.1110285248;76.1110285248
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;42;品质折旧;.132479;7.153866;7.153866;.132479;7.153866;7.153866
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;43;制2折旧;.9142926491;49.3718030514;49.3718030514;.9142926491;49.3718030514;49.3718030514
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;54;44;制1其他固定;.7501354737;40.5073155798;40.5073155798;.7501354737;40.5073155798;40.5073155798
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;1;直接材料;5.9872058824;323.3091176496;323.3091176496;5.9872058824;323.3091176496;323.3091176496
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;21;制1人工;.1129562185;6.099635799;6.099635799;.1129562185;6.099635799;6.099635799
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;22;品质人工;.0024014706;.1296794124;.1296794124;.0024014706;.1296794124;.1296794124
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;23;制2人工;.0891479202;4.8139876908;4.8139876908;.0891479202;4.8139876908;4.8139876908
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;24;制1福利费;.0412280042;2.2263122268;2.2263122268;.0412280042;2.2263122268;2.2263122268
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;25;品质福利费;.0222365756;1.2007750824;1.2007750824;.0222365756;1.2007750824;1.2007750824
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;26;制2福利费;.0048029412;.2593588248;.2593588248;.0048029412;.2593588248;.2593588248
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;34;制1其他变动;.0617887185;3.336590799;3.336590799;.0617887185;3.336590799;3.336590799
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;35;品质其他变动;.1656547059;8.9453541186;8.9453541186;.1656547059;8.9453541186;8.9453541186
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;36;制2其他变动;.0478766387;2.5853384898;2.5853384898;.0478766387;2.5853384898;2.5853384898
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;41;制1折旧;.3077053782;16.6160904228;16.6160904228;.3077053782;16.6160904228;16.6160904228
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;42;品质折旧;.0289219958;1.5617877732;1.5617877732;.0289219958;1.5617877732;1.5617877732
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;43;制2折旧;.1996027311;10.7785474794;10.7785474794;.1996027311;10.7785474794;10.7785474794
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;7.A1-FBL.556;ZQ-S91组合FBL.556 ;54;44;制1其他固定;.163764958;8.843307732;8.843307732;.163764958;8.843307732;8.843307732
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;8.02.14.03;81521-STK9-A000-KW-0001 2RS-3号力布，L，JH;54;1;直接材料;5.5999858307;302.3992348578;302.3992348578;5.5999858307;302.3992348578;302.3992348578
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;8.02.14.04;81521-STK9-A000-KX-0001 2RS-4号力布，L JG;54;1;直接材料;5.2879337094;285.5484203076;285.5484203076;5.2879337094;285.5484203076;285.5484203076
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;8.02.15.01;T104000-0000-0035-01 2RS-树脂扣，L=35;162;1;直接材料;.1439795683;23.3246900646;23.3246900646;.1439795683;23.3246900646;23.3246900646
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;8.02.15.02;T104000-0000-0025-01 2RS-树脂扣，L=25;324;1;直接材料;.1286276892;41.6753713008;41.6753713008;.1286276892;41.6753713008;41.6753713008
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;8.02.15.03;T104000-0000-0130-01 2RS-树脂扣，L=130;54;1;直接材料;.2269149369;12.2534065926;12.2534065926;.2269149369;12.2534065926;12.2534065926
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;8.02.15.04;81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90;108;1;直接材料;.3286930984;35.4988546272;35.4988546272;.3286930984;35.4988546272;35.4988546272
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;8.02.16.01;81121-STK9-A110-22-0000 2RS-不织布 H30 X L240;108;1;直接材料;.5001807734;54.0195235272;54.0195235272;.5001807734;54.0195235272;54.0195235272
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;8.02.16.02;81121-STK9-A110-21-0000 2RS-不织布 H30 X L545;108;1;直接材料;.9681559134;104.5608386472;104.5608386472;.9681559134;104.5608386472;104.5608386472
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;8.02.23.02;4102398-S870-A802 2RS-2号商标，NH556L;54;1;直接材料;.97967;52.90218;52.90218;.97967;52.90218;52.90218
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28392;8.02.27.01;Z42101-00040-0580-25 2RS-1号魔术贴;108;1;直接材料;.2107844486;22.7647204488;22.7647204488;.2107844486;22.7647204488;22.7647204488
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28401;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;96;1;直接材料;33.9983333333;3263.8399999968;3263.8399999968;33.9983333333;3263.8399999968;3263.8399999968
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28401;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;96;21;制1人工;1.244707;119.491872;119.491872;1.244707;119.491872;119.491872
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28401;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;96;22;品质人工;.0264627368;2.5404227328;2.5404227328;.0264627368;2.5404227328;2.5404227328
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28401;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;96;23;制2人工;.9823543509;94.3060176864;94.3060176864;.9823543509;94.3060176864;94.3060176864
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28401;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;96;24;制1福利费;.454306807;43.613453472;43.613453472;.454306807;43.613453472;43.613453472
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28401;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;96;25;品质福利费;.2450330877;23.5231764192;23.5231764192;.2450330877;23.5231764192;23.5231764192
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28401;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;96;26;制2福利费;.0529254737;5.0808454752;5.0808454752;.0529254737;5.0808454752;5.0808454752
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28401;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;96;34;制1其他变动;.2830270175;27.17059368;27.17059368;.2830270175;27.17059368;27.17059368
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28401;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;96;35;品质其他变动;.7587916667;72.8440000032;72.8440000032;.7587916667;72.8440000032;72.8440000032
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28401;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;96;36;制2其他变动;.2193019123;21.0529835808;21.0529835808;.2193019123;21.0529835808;21.0529835808
2009;6;1000;宁波提爱思(加工区）;2.02.05.02.00;2RS-556色FB/L-部位 ;28401;3.02.05.02.00;2RS-556-牛皮裁片FB/L组合 ;96;41;制1折旧;1.4094634912;135.3084951552;135.3084951552;1.4094634912;135.3084951552;135.3084951552
