#def REPORTPATH=$/QAD Addons/BI Report/xxpcincr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"成本要素代码";"成本要素说明";"期初总成";"期间非入库总成";"期间入库总成";"期间一次加权平均成本";"期末总成"
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"22";"品质人工";1.86705;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"23";"制2人工";69.30888;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"24";"制1福利费";32.05309;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"25";"品质福利费";17.28803;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"26";"制2福利费";3.7341;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"34";"制1其他变动";48.03898;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"35";"品质其他变动";128.79187;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"36";"制2其他变动";37.22274;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"41";"制1折旧";239.23225;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"42";"品质折旧";22.48604;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"43";"制2折旧";155.18549;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSL.690";"2RW-S91组合BSL.690 ";"44";"制1其他固定";127.32263;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"1";"直接材料";2849.91;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"21";"制1人工";53.76716;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"22";"品质人工";1.1431;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"23";"制2人工";42.43441;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"24";"制1福利费";19.62453;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"25";"品质福利费";10.58461;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"26";"制2福利费";2.2862;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"34";"制1其他变动";29.41143;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"35";"品质其他变动";78.85164;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"36";"制2其他变动";22.78928;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"41";"制1折旧";146.46776;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"42";"品质折旧";13.76687;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"43";"制2折旧";95.0109;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.556";"ZQ-S91组合BSR.556 ";"44";"制1其他固定";77.95212;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"1";"直接材料";4654.85;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"21";"制1人工";87.81886;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"22";"品质人工";1.86705;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"23";"制2人工";69.30888;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"24";"制1福利费";32.05309;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"25";"品质福利费";17.28803;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"26";"制2福利费";3.7341;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"34";"制1其他变动";48.03898;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"35";"品质其他变动";128.79187;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"36";"制2其他变动";37.22274;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"41";"制1折旧";239.23225;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"42";"品质折旧";22.48604;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"43";"制2折旧";155.18549;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-BSR.690";"2RW-S91组合BSR.690 ";"44";"制1其他固定";127.32263;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"1";"直接材料";2849.91;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"21";"制1人工";53.76716;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"22";"品质人工";1.1431;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"23";"制2人工";42.43441;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"24";"制1福利费";19.62453;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"25";"品质福利费";10.58461;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"26";"制2福利费";2.2862;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"34";"制1其他变动";29.41143;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"35";"品质其他变动";78.85164;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"36";"制2其他变动";22.78928;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"41";"制1折旧";146.46776;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"42";"品质折旧";13.76687;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"43";"制2折旧";95.0109;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.556";"ZQ-S91组合RBL.566 ";"44";"制1其他固定";77.95212;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"1";"直接材料";2897.41;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"21";"制1人工";54.66162;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"22";"品质人工";1.16212;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"23";"制2人工";43.14034;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"24";"制1福利费";19.951;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"25";"品质福利费";10.76069;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"26";"制2福利费";2.32424;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"34";"制1其他变动";29.90178;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"35";"品质其他变动";80.16626;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"36";"制2其他变动";23.16923;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"41";"制1折旧";148.90968;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"42";"品质折旧";13.99639;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"43";"制2折旧";96.59493;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBL.690";"2RW-S91组合RBL.690 ";"44";"制1其他固定";79.25174;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"1";"直接材料";2849.91;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"21";"制1人工";53.76716;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"22";"品质人工";1.1431;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"23";"制2人工";42.43441;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"24";"制1福利费";19.62453;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"25";"品质福利费";10.58461;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"26";"制2福利费";2.2862;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"34";"制1其他变动";29.41143;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"35";"品质其他变动";78.85164;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"36";"制2其他变动";22.78928;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"41";"制1折旧";146.46776;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"42";"品质折旧";13.76687;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"43";"制2折旧";95.0109;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.556";"ZQ-S91组合RBR.5566 ";"44";"制1其他固定";77.95212;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"1";"直接材料";2897.41;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"21";"制1人工";54.66162;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"22";"品质人工";1.16212;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"23";"制2人工";43.14034;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"24";"制1福利费";19.951;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"25";"品质福利费";10.76069;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"26";"制2福利费";2.32424;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"34";"制1其他变动";29.90178;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"35";"品质其他变动";80.16626;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"36";"制2其他变动";23.16923;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"41";"制1折旧";148.90968;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"42";"品质折旧";13.99639;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"43";"制2折旧";96.59493;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RBR.690";"2RW-S91组合RBR.690 ";"44";"制1其他固定";79.25174;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"1";"直接材料";2849.91;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"21";"制1人工";53.76716;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"22";"品质人工";1.1431;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"23";"制2人工";42.43441;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"24";"制1福利费";19.62453;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"25";"品质福利费";10.58461;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"26";"制2福利费";2.2862;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"34";"制1其他变动";29.41143;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"35";"品质其他变动";78.85164;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"36";"制2其他变动";22.78928;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"41";"制1折旧";146.46776;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"42";"品质折旧";13.76687;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"43";"制2折旧";95.0109;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.556";"ZQ-S91组合RCL.566 ";"44";"制1其他固定";77.95212;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"1";"直接材料";3633.64;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"21";"制1人工";68.55064;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"22";"品质人工";1.4574;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"23";"制2人工";54.10191;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"24";"制1福利费";25.02036;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"25";"品质福利费";13.49488;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"26";"制2福利费";2.9148;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"34";"制1其他变动";37.49965;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"35";"品质其他变动";100.53606;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"36";"制2其他变动";29.05639;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"41";"制1折旧";186.74679;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"42";"品质折旧";17.5528;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"43";"制2折旧";121.13915;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCL.690";"2RW-S91组合RCL.690 ";"44";"制1其他固定";99.38916;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"1";"直接材料";2849.91;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"21";"制1人工";53.76716;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"22";"品质人工";1.1431;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"23";"制2人工";42.43441;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"24";"制1福利费";19.62453;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"25";"品质福利费";10.58461;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"26";"制2福利费";2.2862;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"34";"制1其他变动";29.41143;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"35";"品质其他变动";78.85164;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"36";"制2其他变动";22.78928;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"41";"制1折旧";146.46776;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"42";"品质折旧";13.76687;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"43";"制2折旧";95.0109;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.556";"ZQ-S91组合RCR.556 ";"44";"制1其他固定";77.95212;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"1";"直接材料";3633.64;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"21";"制1人工";68.55064;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"22";"品质人工";1.4574;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"23";"制2人工";54.10191;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"24";"制1福利费";25.02036;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"25";"品质福利费";13.49488;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"26";"制2福利费";2.9148;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"34";"制1其他变动";37.49965;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"35";"品质其他变动";100.53606;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"36";"制2其他变动";29.05639;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"41";"制1折旧";186.74679;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"42";"品质折旧";17.5528;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"43";"制2折旧";121.13915;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RCR.690";"2RW-S91组合RCR.690 ";"44";"制1其他固定";99.38916;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"1";"直接材料";5699.82;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"21";"制1人工";107.53432;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"22";"品质人工";2.2862;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"23";"制2人工";84.86881;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"24";"制1福利费";39.24905;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"25";"品质福利费";21.16921;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"26";"制2福利费";4.57241;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"34";"制1其他变动";58.82286;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"35";"品质其他变动";157.70329;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"36";"制2其他变动";45.57856;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"41";"制1折旧";292.93552;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"42";"品质折旧";27.53374;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"43";"制2折旧";190.0218;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A0-RRCA.556";"ZQ-S91组合AAR.556 ";"44";"制1其他固定";155.90423;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"1";"直接材料";2849.91;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"21";"制1人工";53.76716;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"22";"品质人工";1.1431;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"23";"制2人工";42.43441;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"24";"制1福利费";19.62453;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"25";"品质福利费";10.58461;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"26";"制2福利费";2.2862;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"34";"制1其他变动";29.41143;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"35";"品质其他变动";78.85164;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"36";"制2其他变动";22.78928;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"41";"制1折旧";146.46776;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"42";"品质折旧";13.76687;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"43";"制2折旧";95.0109;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.556";"ZQ-S91组合FBC.556 ";"44";"制1其他固定";77.95212;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.690";"2RW-S91组合FBC.690 ";"1";"直接材料";6602.29;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.690";"2RW-S91组合FBC.690 ";"21";"制1人工";124.5581;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"7.A1-BC.690";"2RW-S91组合FBC.690 ";"22";"品质人工";2.64813;0;0;0;0
