#def REPORTPATH=$/QAD Addons/BI Report/xxpctrcr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"事务类型";"数量";"不计成本数量";"计算成本数量";"成本要素代码";"成本要素说明";"总成";"均成"
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"ISS-TR";-901;0;-901;"42";"品质折旧";-875.7906610615;.9720207115
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"ISS-TR";-901;0;-901;"43";"制2折旧";-4974.4105001965;5.5209883465
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"ISS-TR";-901;0;-901;"44";"制1其他固定";-13426.8638617668;14.9021796468
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"1";"直接材料";145995.9277892139;162.0376557039
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"11";"材料价格差异";4463.0115374528;4.9533979328
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"21";"制1人工";3108.1374536417;3.4496531117
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"22";"品质人工";234.5918006382;.2603682582
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"23";"制2人工";1552.8506955999;1.7234746899
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"24";"制1福利费";1706.7891220995;1.8943275495
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"25";"品质福利费";508.3515535115;.5642081615
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"26";"制2福利费";87.5997251802;.0972250002
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"34";"制1其他变动";3402.1215181518;3.7759395318
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"35";"品质其他变动";4520.8917312315;5.0176378815
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"36";"制2其他变动";1365.4052542746;1.5154331346
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"41";"制1折旧";12409.0318976102;13.7725104302
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"42";"品质折旧";875.7906610615;.9720207115
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"43";"制2折旧";4974.4105001965;5.5209883465
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-TR";901;0;901;"44";"制1其他固定";13426.8638617668;14.9021796468
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"1";"直接材料";77265.9389228497;128.7765648714
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"11";"材料价格差异";4101.4134883604;6.8356891473
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"21";"制1人工";1971.9627764816;3.2866046275
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"22";"品质人工";196.7849177958;.327974863
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"23";"制2人工";729.0870432288;1.215145072
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"24";"制1福利费";1245.7232109897;2.0762053516
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"25";"品质福利费";293.0743577463;.4884572629
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"26";"制2福利费";42.9023001368;.0715038336
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"34";"制1其他变动";2361.7779323415;3.9362965539
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"35";"品质其他变动";2104.4441659157;3.5074069432
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"36";"制2其他变动";662.2486354545;1.1037477258
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"41";"制1折旧";7595.4386361731;12.6590643936
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"42";"品质折旧";446.8931491319;.7448219152
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"43";"制2折旧";2101.0783509096;3.5017972515
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"RCT-WO";600;0;600;"44";"制1其他固定";10312.2347475218;17.1870579125
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"1";"直接材料";-46330.62942438;154.4354314146
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"11";"材料价格差异";-1368.22842468;4.5607614156
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"21";"制1人工";-977.91731688;3.2597243896
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"22";"品质人工";-71.88092439;.2396030813
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"23";"制2人工";-466.17873093;1.5539291031
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"24";"制1福利费";-543.79867836;1.8126622612
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"25";"品质福利费";-155.50499592;.5183499864
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"26";"制2福利费";-26.1144402;.087048134
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"34";"制1其他变动";-1077.73293189;3.5924431063
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"35";"品质其他变动";-1375.31753637;4.5843917879
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"36";"制2其他变动";-403.07083941;1.3435694647
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"41";"制1折旧";-3886.94322909;12.9564774303
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"42";"品质折旧";-266.63139339;.8887713113
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"43";"制2折旧";-1498.28476245;4.9942825415
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-SO";-300;0;-300;"44";"制1其他固定";-4296.20539083;14.3206846361
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"1";"直接材料";-140072.9362930422;154.4354314146
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"11";"材料价格差异";-4136.6106039492;4.5607614156
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"21";"制1人工";-2956.5700213672;3.2597243896
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"22";"品质人工";-217.3199947391;.2396030813
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"23";"制2人工";-1409.4136965117;1.5539291031
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"24";"制1福利费";-1644.0846709084;1.8126622612
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"25";"品质福利费";-470.1434376648;.5183499864
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"26";"制2福利费";-78.952657538;.087048134
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"34";"制1其他变动";-3258.3458974141;3.5924431063
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"35";"品质其他变动";-4158.0433516253;4.5843917879
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"36";"制2其他变动";-1218.6175044829;1.3435694647
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"41";"制1折旧";-11751.5250292821;12.9564774303
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"42";"品质折旧";-806.1155793491;.8887713113
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"43";"制2折旧";-4529.8142651405;4.9942825415
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"ISS-TR";-907;0;-907;"44";"制1其他固定";-12988.8609649427;14.3206846361
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"1";"直接材料";140072.9362930422;154.4354314146
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"11";"材料价格差异";4136.6106039492;4.5607614156
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"21";"制1人工";2956.5700213672;3.2597243896
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"22";"品质人工";217.3199947391;.2396030813
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"23";"制2人工";1409.4136965117;1.5539291031
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"24";"制1福利费";1644.0846709084;1.8126622612
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"25";"品质福利费";470.1434376648;.5183499864
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"26";"制2福利费";78.952657538;.087048134
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"34";"制1其他变动";3258.3458974141;3.5924431063
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"35";"品质其他变动";4158.0433516253;4.5843917879
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"36";"制2其他变动";1218.6175044829;1.3435694647
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"41";"制1折旧";11751.5250292821;12.9564774303
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"42";"品质折旧";806.1155793491;.8887713113
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"43";"制2折旧";4529.8142651405;4.9942825415
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-TR";907;0;907;"44";"制1其他固定";12988.8609649427;14.3206846361
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"1";"直接材料";77611.557211284;129.3525953521
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"11";"材料价格差异";3776.3104521127;6.2938507535
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"21";"制1人工";1927.1017945574;3.2118363243
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"22";"品质人工";181.9813512797;.3033022521
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"23";"制2人工";677.4132973859;1.1290221623
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"24";"制1福利费";1219.1343522488;2.0318905871
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"25";"品质福利费";277.2337887224;.4620563145
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"26";"制2福利费";39.2558549493;.0654264249
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"34";"制1其他变动";2306.8128919878;3.8446881533
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"35";"品质其他变动";2005.6964004162;3.342827334
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"36";"制2其他变动";595.0855167765;.9918091946
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"41";"制1折旧";7402.6933122822;12.3378221871
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"42";"品质折旧";423.3526457163;.7055877429
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"43";"制2折旧";1978.2259443939;3.2970432407
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.06.00";"2RS-556色FC/R-部位 ";"RCT-WO";600;0;600;"44";"制1其他固定";10087.7668787312;16.8129447979
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"1";"直接材料";-58473.27292782;194.9109097594
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"11";"材料价格差异";-1453.64702841;4.8454900947
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"21";"制1人工";-961.13008245;3.2037669415
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"22";"品质人工";-76.33187217;.2544395739
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"23";"制2人工";-518.01298548;1.7267099516
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"24";"制1福利费";-516.97923513;1.7232641171
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"25";"品质福利费";-164.8582011;.549527337
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"26";"制2福利费";-29.56225329;.0985408443
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"34";"制1其他变动";-1038.08592258;3.4602864086
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"35";"品质其他变动";-1469.07899988;4.8969299996
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"36";"制2其他变动";-465.8287017;1.552762339
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"41";"制1折旧";-3853.40805096;12.8446935032
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"42";"品质折旧";-284.65584528;.9488528176
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"43";"制2折旧";-1640.75340912;5.4691780304
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-SO";-300;0;-300;"44";"制1其他固定";-4031.70635361;13.4390211787
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"1";"直接材料";-187309.3842787834;194.9109097594
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"11";"材料价格差异";-4656.5159810067;4.8454900947
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"21";"制1人工";-3078.8200307815;3.2037669415
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"22";"品质人工";-244.5164305179;.2544395739
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"23";"制2人工";-1659.3682634876;1.7267099516
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"24";"制1福利费";-1656.0568165331;1.7232641171
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"25";"品质福利费";-528.095770857;.549527337
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"26";"制2福利费";-94.6977513723;.0985408443
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"34";"制1其他变动";-3325.3352386646;3.4602864086
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"35";"品质其他变动";-4705.9497296156;4.8969299996
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"36";"制2其他变动";-1492.204607779;1.552762339
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"41";"制1折旧";-12343.7504565752;12.8446935032
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"42";"品质折旧";-911.8475577136;.9488528176
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"43";"制2折旧";-5255.8800872144;5.4691780304
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"ISS-TR";-961;0;-961;"44";"制1其他固定";-12914.8993527307;13.4390211787
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"1";"直接材料";187309.3842787834;194.9109097594
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"11";"材料价格差异";4656.5159810067;4.8454900947
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"21";"制1人工";3078.8200307815;3.2037669415
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"22";"品质人工";244.5164305179;.2544395739
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"23";"制2人工";1659.3682634876;1.7267099516
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"24";"制1福利费";1656.0568165331;1.7232641171
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"25";"品质福利费";528.095770857;.549527337
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"26";"制2福利费";94.6977513723;.0985408443
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"34";"制1其他变动";3325.3352386646;3.4602864086
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"35";"品质其他变动";4705.9497296156;4.8969299996
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"36";"制2其他变动";1492.204607779;1.552762339
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"41";"制1折旧";12343.7504565752;12.8446935032
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"42";"品质折旧";911.8475577136;.9488528176
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"43";"制2折旧";5255.8800872144;5.4691780304
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-TR";961;0;961;"44";"制1其他固定";12914.8993527307;13.4390211787
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.08.00";"2RS-556色RB/L-部位 ";"RCT-WO";601;0;601;"1";"直接材料";102170.0641905467;170.0001068062
