#def REPORTPATH=$/QAD Addons/BI Report/xxpctrrr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"事务类型";"数量";"不计成本数量";"计算成本数量";"标准系统数量";"数量差异"
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.02";"82121-STK7-A010-40-0000 2RS-拉链,520×40,556色";"RCT-TR";2330;0;2330;2330;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.04";"82121-STK7-A010-41-0000 2RS-拉链,520×40,556色";"ISS-TR";-2257;0;-2257;-2257;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.04";"82121-STK7-A010-41-0000 2RS-拉链,520×40,556色";"ISS-WO";-1267;0;-1267;-1267;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.04";"82121-STK7-A010-41-0000 2RS-拉链,520×40,556色";"RCT-PO";2400;0;2400;2400;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.04";"82121-STK7-A010-41-0000 2RS-拉链,520×40,556色";"RCT-TR";2257;0;2257;2257;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.05";"82121-STK7-A010-40-0000 2RS-拉链,520×40,690色";"ISS-SO";-10;0;-10;-10;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.05";"82121-STK7-A010-40-0000 2RS-拉链,520×40,690色";"ISS-TR";-1942;0;-1942;-1942;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.05";"82121-STK7-A010-40-0000 2RS-拉链,520×40,690色";"ISS-WO";-864;0;-864;-864;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.05";"82121-STK7-A010-40-0000 2RS-拉链,520×40,690色";"RCT-PO";2400;0;2400;2400;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.05";"82121-STK7-A010-40-0000 2RS-拉链,520×40,690色";"RCT-TR";1942;0;1942;1942;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.06";"82121-STK7-A010-41-0000 2RS-拉链，520×40，690色";"ISS-SO";-10;0;-10;-10;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.06";"82121-STK7-A010-41-0000 2RS-拉链，520×40，690色";"ISS-TR";-1942;0;-1942;-1942;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.06";"82121-STK7-A010-41-0000 2RS-拉链，520×40，690色";"ISS-WO";-867;0;-867;-867;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.06";"82121-STK7-A010-41-0000 2RS-拉链，520×40，690色";"RCT-PO";2400;0;2400;2400;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.13.06";"82121-STK7-A010-41-0000 2RS-拉链，520×40，690色";"RCT-TR";1942;0;1942;1942;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";"ISS-TR";-2983;0;-2983;-2983;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";"ISS-WO";-1204;0;-1204;-1204;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";"RCT-PO";3800;0;3800;3800;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";"RCT-TR";2983;0;2983;2983;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";"ISS-TR";-2963;0;-2963;-2963;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";"ISS-WO";-1189;0;-1189;-1189;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";"RCT-PO";3800;0;3800;3800;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";"RCT-TR";2963;0;2963;2963;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.03";"81521-STK9-A000-KW-0001 2RS-3号力布，L，JH";"ISS-TR";-2985;0;-2985;-2985;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.03";"81521-STK9-A000-KW-0001 2RS-3号力布，L，JH";"ISS-WO";-1199;0;-1199;-1199;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.03";"81521-STK9-A000-KW-0001 2RS-3号力布，L，JH";"RCT-PO";3800;0;3800;3800;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.03";"81521-STK9-A000-KW-0001 2RS-3号力布，L，JH";"RCT-TR";2985;0;2985;2985;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.04";"81521-STK9-A000-KX-0001 2RS-4号力布，L JG";"ISS-TR";-2992;0;-2992;-2992;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.04";"81521-STK9-A000-KX-0001 2RS-4号力布，L JG";"ISS-WO";-1201;0;-1201;-1201;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.04";"81521-STK9-A000-KX-0001 2RS-4号力布，L JG";"RCT-PO";3800;0;3800;3800;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.14.04";"81521-STK9-A000-KX-0001 2RS-4号力布，L JG";"RCT-TR";2992;0;2992;2992;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";"ISS-TR";-14522;0;-14522;-14522;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";"ISS-WO";-7143;0;-7143;-7143;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";"RCT-PO";12000;0;12000;12000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";"RCT-TR";14522;0;14522;14522;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";"ISS-TR";-41293;0;-41293;-41293;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";"ISS-WO";-19190;0;-19190;-19190;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";"RCT-PO";34000;0;34000;34000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";"RCT-TR";41293;0;41293;41293;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";"ISS-TR";-4810;0;-4810;-4810;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";"ISS-WO";-2361;0;-2361;-2361;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";"RCT-PO";4000;0;4000;4000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";"RCT-TR";4810;0;4810;4810;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";"ISS-TR";-9636;0;-9636;-9636;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";"ISS-WO";-4682;0;-4682;-4682;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";"RCT-PO";8000;0;8000;8000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";"RCT-TR";9636;0;9636;9636;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.05";"T110000-0000-0350-00 2RS-树脂扣， L=350";"ISS-TR";-2398;0;-2398;-2398;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.05";"T110000-0000-0350-00 2RS-树脂扣， L=350";"ISS-WO";-1124;0;-1124;-1124;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.05";"T110000-0000-0350-00 2RS-树脂扣， L=350";"RCT-PO";2000;0;2000;2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.05";"T110000-0000-0350-00 2RS-树脂扣， L=350";"RCT-TR";2398;0;2398;2398;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.06";"T110000-0000-0600-00 2RS-树脂扣， L=600";"ISS-TR";-2405;0;-2405;-2405;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.06";"T110000-0000-0600-00 2RS-树脂扣， L=600";"ISS-WO";-1161;0;-1161;-1161;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.06";"T110000-0000-0600-00 2RS-树脂扣， L=600";"RCT-PO";2000;0;2000;2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.06";"T110000-0000-0600-00 2RS-树脂扣， L=600";"RCT-TR";2405;0;2405;2405;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.07";"T110000-0000-0135-00 2RS-树脂扣， L=135";"ISS-TR";-2445;0;-2445;-2445;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.07";"T110000-0000-0135-00 2RS-树脂扣， L=135";"ISS-WO";-1162;0;-1162;-1162;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.07";"T110000-0000-0135-00 2RS-树脂扣， L=135";"RCT-PO";2000;0;2000;2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.07";"T110000-0000-0135-00 2RS-树脂扣， L=135";"RCT-TR";2445;0;2445;2445;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.08";"82521-STK7-A010-22-0000 2RS-树脂扣，H25.1 X L320";"ISS-TR";-2412;0;-2412;-2412;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.08";"82521-STK7-A010-22-0000 2RS-树脂扣，H25.1 X L320";"ISS-WO";-1164;0;-1164;-1164;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.08";"82521-STK7-A010-22-0000 2RS-树脂扣，H25.1 X L320";"RCT-PO";2000;0;2000;2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.08";"82521-STK7-A010-22-0000 2RS-树脂扣，H25.1 X L320";"RCT-TR";2412;0;2412;2412;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.09";"T104000-0000-0180-01 2RS-树脂扣，L=180";"ISS-TR";-2403;0;-2403;-2403;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.09";"T104000-0000-0180-01 2RS-树脂扣，L=180";"ISS-WO";-1158;0;-1158;-1158;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.09";"T104000-0000-0180-01 2RS-树脂扣，L=180";"RCT-PO";2000;0;2000;2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.09";"T104000-0000-0180-01 2RS-树脂扣，L=180";"RCT-TR";2403;0;2403;2403;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.10";"82521-STK7-A010-23-0000 2RS-树脂扣，H24 X L60";"ISS-TR";-2423;0;-2423;-2423;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.10";"82521-STK7-A010-23-0000 2RS-树脂扣，H24 X L60";"ISS-WO";-1155;0;-1155;-1155;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.10";"82521-STK7-A010-23-0000 2RS-树脂扣，H24 X L60";"RCT-PO";2000;0;2000;2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.10";"82521-STK7-A010-23-0000 2RS-树脂扣，H24 X L60";"RCT-TR";2423;0;2423;2423;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.11";"4101308-S3N0-0000 2RS-树脂扣，H22.5X L298";"ISS-TR";-2401;0;-2401;-2401;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.11";"4101308-S3N0-0000 2RS-树脂扣，H22.5X L298";"ISS-WO";-1065;0;-1065;-1065;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.11";"4101308-S3N0-0000 2RS-树脂扣，H22.5X L298";"RCT-PO";2000;0;2000;2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.11";"4101308-S3N0-0000 2RS-树脂扣，H22.5X L298";"RCT-TR";2401;0;2401;2401;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";"ISS-TR";-14359;0;-14359;-14359;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";"ISS-WO";-6418;0;-6418;-6418;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";"RCT-PO";12000;0;12000;12000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";"RCT-TR";14359;0;14359;14359;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.13";"T104000-0000-0110-01 2RS-树脂扣，L=110";"ISS-TR";-2409;0;-2409;-2409;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.13";"T104000-0000-0110-01 2RS-树脂扣，L=110";"ISS-WO";-974;0;-974;-974;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.13";"T104000-0000-0110-01 2RS-树脂扣，L=110";"RCT-PO";2000;0;2000;2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.13";"T104000-0000-0110-01 2RS-树脂扣，L=110";"RCT-TR";2409;0;2409;2409;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";"ISS-TR";-4791;0;-4791;-4791;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";"ISS-WO";-2246;0;-2246;-2246;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";"RCT-PO";4000;0;4000;4000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";"RCT-TR";4791;0;4791;4791;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.15";"T104000-0000-0090-00 2RS-树脂扣，L=90";"ISS-TR";-2426;0;-2426;-2426;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.15";"T104000-0000-0090-00 2RS-树脂扣，L=90";"ISS-WO";-1070;0;-1070;-1070;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.15";"T104000-0000-0090-00 2RS-树脂扣，L=90";"RCT-PO";2000;0;2000;2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.15";"T104000-0000-0090-00 2RS-树脂扣，L=90";"RCT-TR";2426;0;2426;2426;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";"ISS-TR";-2442;0;-2442;-2442;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";"ISS-WO";-1128;0;-1128;-1128;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";"RCT-PO";2000;0;2000;2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";"RCT-TR";2442;0;2442;2442;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.17";"T104000-0000-0040-01 2RS-树脂扣，L=40";"ISS-TR";-1785;0;-1785;-1785;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.17";"T104000-0000-0040-01 2RS-树脂扣，L=40";"ISS-WO";-1979;0;-1979;-1979;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.17";"T104000-0000-0040-01 2RS-树脂扣，L=40";"RCT-TR";1785;0;1785;1785;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.18";"T104000-0000-0020-01 2RS-树脂扣，L=20";"ISS-TR";-14434;0;-14434;-14434;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.18";"T104000-0000-0020-01 2RS-树脂扣，L=20";"ISS-WO";-5951;0;-5951;-5951;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.18";"T104000-0000-0020-01 2RS-树脂扣，L=20";"RCT-PO";12000;0;12000;12000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.18";"T104000-0000-0020-01 2RS-树脂扣，L=20";"RCT-TR";14434;0;14434;14434;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";"ISS-TR";-2401;0;-2401;-2401;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";"ISS-WO";-1042;0;-1042;-1042;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";"RCT-PO";2000;0;2000;2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.19";"T110000-0000-0175-00 2RS-树脂扣，L=175";"RCT-TR";2401;0;2401;2401;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.20";"82151-STK7-A010-31-0000 2RS-树脂扣，T1.2X 80X 72";"ISS-TR";-4789;0;-4789;-4789;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.20";"82151-STK7-A010-31-0000 2RS-树脂扣，T1.2X 80X 72";"ISS-WO";-2066;0;-2066;-2066;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.20";"82151-STK7-A010-31-0000 2RS-树脂扣，T1.2X 80X 72";"RCT-PO";4000;0;4000;4000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.20";"82151-STK7-A010-31-0000 2RS-树脂扣，T1.2X 80X 72";"RCT-TR";4789;0;4789;4789;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.21";"T102000-0000-0070-00 2RS-树脂扣，L=70";"ISS-TR";-4784;0;-4784;-4784;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.21";"T102000-0000-0070-00 2RS-树脂扣，L=70";"ISS-WO";-2056;0;-2056;-2056;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.21";"T102000-0000-0070-00 2RS-树脂扣，L=70";"RCT-PO";4000;0;4000;4000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.15.21";"T102000-0000-0070-00 2RS-树脂扣，L=70";"RCT-TR";4784;0;4784;4784;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";"ISS-TR";-9630;0;-9630;-9630;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";"ISS-WO";-4729;0;-4729;-4729;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";"RCT-PO";8000;0;8000;8000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";"RCT-TR";9630;0;9630;9630;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";"ISS-TR";-9654;0;-9654;-9654;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";"ISS-WO";-4737;0;-4737;-4737;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";"RCT-PO";8000;0;8000;8000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";"RCT-TR";9654;0;9654;9654;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.03";"82121-STK9-A110-31-0000 2RS-不织布 H30 X L250";"ISS-TR";-13303;0;-13303;-13303;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.03";"82121-STK9-A110-31-0000 2RS-不织布 H30 X L250";"ISS-WO";-4561;0;-4561;-4561;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.03";"82121-STK9-A110-31-0000 2RS-不织布 H30 X L250";"RCT-PO";10000;0;10000;10000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.03";"82121-STK9-A110-31-0000 2RS-不织布 H30 X L250";"RCT-TR";13303;0;13303;13303;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.04";"82121-STK7-A010-32-0002 2RS-不织布 H25 X L430";"ISS-TR";-2904;0;-2904;-2904;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.04";"82121-STK7-A010-32-0002 2RS-不织布 H25 X L430";"ISS-WO";-1131;0;-1131;-1131;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.04";"82121-STK7-A010-32-0002 2RS-不织布 H25 X L430";"RCT-PO";3500;0;3500;3500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.04";"82121-STK7-A010-32-0002 2RS-不织布 H25 X L430";"RCT-TR";2904;0;2904;2904;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.05";"82521-STK7-A010-33-0001 2RS-不织布 H25 X L310";"ISS-TR";-2901;0;-2901;-2901;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.05";"82521-STK7-A010-33-0001 2RS-不织布 H25 X L310";"ISS-WO";-1157;0;-1157;-1157;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.05";"82521-STK7-A010-33-0001 2RS-不织布 H25 X L310";"RCT-PO";3000;0;3000;3000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.05";"82521-STK7-A010-33-0001 2RS-不织布 H25 X L310";"RCT-TR";2901;0;2901;2901;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";"ISS-TR";-9575;0;-9575;-9575;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";"ISS-WO";-4448;0;-4448;-4448;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";"RCT-PO";8000;0;8000;8000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";"RCT-TR";9575;0;9575;9575;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";"ISS-TR";-9621;0;-9621;-9621;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";"ISS-WO";-4521;0;-4521;-4521;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";"RCT-PO";8000;0;8000;8000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";"RCT-TR";9621;0;9621;9621;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.08";"82131-STK7-A010-32-0001 2RS-不织布 H30 X L280";"ISS-TR";-4809;0;-4809;-4809;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.08";"82131-STK7-A010-32-0001 2RS-不织布 H30 X L280";"ISS-WO";-1981;0;-1981;-1981;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.08";"82131-STK7-A010-32-0001 2RS-不织布 H30 X L280";"RCT-PO";6600;0;6600;6600;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.08";"82131-STK7-A010-32-0001 2RS-不织布 H30 X L280";"RCT-TR";4809;0;4809;4809;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.09";"82131-STK7-A010-34-0001 2RS-不织布 H30 X L350";"ISS-TR";-5411;0;-5411;-5411;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.09";"82131-STK7-A010-34-0001 2RS-不织布 H30 X L350";"ISS-WO";-1995;0;-1995;-1995;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.09";"82131-STK7-A010-34-0001 2RS-不织布 H30 X L350";"RCT-PO";7000;0;7000;7000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.09";"82131-STK7-A010-34-0001 2RS-不织布 H30 X L350";"RCT-TR";5411;0;5411;5411;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.10";"82131-STK7-A010-33-0002 2RS-不织布 H30 X L390";"ISS-TR";-4400;0;-4400;-4400;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.10";"82131-STK7-A010-33-0002 2RS-不织布 H30 X L390";"ISS-WO";-1998;0;-1998;-1998;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.10";"82131-STK7-A010-33-0002 2RS-不织布 H30 X L390";"RCT-PO";6600;0;6600;6600;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.10";"82131-STK7-A010-33-0002 2RS-不织布 H30 X L390";"RCT-TR";4400;0;4400;4400;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.11";"82531-STK7-A010-35-0000 2RS-不织布 H25 X L200";"ISS-TR";-2894;0;-2894;-2894;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.11";"82531-STK7-A010-35-0000 2RS-不织布 H25 X L200";"ISS-WO";-1000;0;-1000;-1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.11";"82531-STK7-A010-35-0000 2RS-不织布 H25 X L200";"RCT-PO";3000;0;3000;3000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.16.11";"82531-STK7-A010-35-0000 2RS-不织布 H25 X L200";"RCT-TR";2894;0;2894;2894;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.17.01";"82121-STK7-A010-21-0001 2RS-PP T2.0 X H65 X L360";"ISS-TR";-2400;0;-2400;-2400;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.17.01";"82121-STK7-A010-21-0001 2RS-PP T2.0 X H65 X L360";"ISS-WO";-1126;0;-1126;-1126;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.17.01";"82121-STK7-A010-21-0001 2RS-PP T2.0 X H65 X L360";"RCT-PO";2000;0;2000;2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.17.01";"82121-STK7-A010-21-0001 2RS-PP T2.0 X H65 X L360";"RCT-TR";2400;0;2400;2400;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.17.02";"T103000-0000-0350-00 2RS-PP板 L=350";"ISS-TR";-2397;0;-2397;-2397;0
2009;9;"1000";"宁波提爱思(加工区）";"8.02.17.02";"T103000-0000-0350-00 2RS-PP板 L=350";"ISS-WO";-1123;0;-1123;-1123;0
