xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      1                                            ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:19
"mnt_lang"	"mnd_nbr"	"mnd_select"	"mnd_label"	"mnd_name"	"mnd_exec"	"mnd_help"
"US"	"2"	9	"Address List Type Maintenance"	""	"adlsmt.p"	"adlsmt.hlp"
"US"	"2"	10	"Address List Type Browse"	""	"adbr008.p"	"adlsiq.hlp"
"US"	"2"	11	"Address Code Change"	""	"adadcg.p"	"adadcg.hlp"
"US"	"2"	12	"Company Address Maintenance"	""	"admgmt06.p"	"admgmt06.hlp"
"US"	"2"	13	"Global Tax Management Menu"	""	"2.13"	""
"US"	"2.13"	1	"Tax Parameters Menu"	""	"2.13.1"	""
"US"	"2.13.1"	1	"Tax Type Maintenance"	""	"txtxtmt.p"	"txtxtmt.hlp"
"US"	"2.13.1"	2	"Tax Type Browse"	""	"txbr010.p"	"txtxtiq.hlp"
"US"	"2.13.1"	3	"Tax Type Report"	""	"txtxtrp.p"	"txtxtrp.hlp"
"US"	"2.13.1"	5	"Tax Class Maintenance"	""	"txtaxcmt.p"	"txtaxcmt.hlp"
"US"	"2.13.1"	6	"Tax Class Browse"	""	"txbr008.p"	"txtaxciq.hlp"
"US"	"2.13.1"	7	"Tax Class Report"	""	"txtaxcrp.p"	"txtaxcrp.hlp"
"US"	"2.13.1"	9	"Tax Usage Maintenance"	""	"txtxumt.p"	"txtxumt.hlp"
"US"	"2.13.1"	10	"Tax Usage Browse"	""	"txbr011.p"	"txtxuiq.hlp"
"US"	"2.13.1"	11	"Tax Usage Report"	""	"txtxurp.p"	"txtxrup.hlp"
"US"	"2.13.1"	13	"Tax Base Maintenance"	""	"txtxbmt.p"	"txtxbmt.hlp"
"US"	"2.13.1"	14	"Tax Base Inquiry"	""	"txtxbiq.p"	"txtxbiq.hlp"
"US"	"2.13.1"	15	"Tax Base Report"	""	"txtxbrp.p"	"txtxbrp.hlp"
"US"	"2.13.1"	17	"Rounding Method Maintenance"	""	"mgrndmt.p"	"mgrndmt.hlp"
"US"	"2.13.1"	18	"Rounding Method Browse"	""	"adbr016.p"	"mgrndiq.hlp"
"US"	"2.13.1"	19	"Rounding Method Report"	""	"mgrndrp.p"	"mgrndrp.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      6                                            ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"2.13.1"	21	"Trailer Tax Detail Maintenance"	""	"txtrldmt.p"	"txtrldmt.hlp"
"US"	"2.13.1"	22	"Trailer Tax Detail Inquiry"	""	"txtrldiq.p"	"txtrldiq.hlp"
"US"	"2.13.1"	23	"Trailer Tax Detail Report"	""	"txtrldrp.p"	"txtrldrp.hlp"
"US"	"2.13"	3	"Tax Jurisdictions Menu"	""	"2.13.3"	""
"US"	"2.13.3"	13	"Tax Zone Maintenance"	""	"txtxzmt.p"	"txtxzmt.hlp"
"US"	"2.13.3"	14	"Tax Zone Browse"	""	"txbr012.p"	"txtxziq.hlp"
"US"	"2.13.3"	15	"Tax Zone Report"	""	"txtxzrp.p"	"txtxzrp.hlp"
"US"	"2.13.3"	17	"Tax Hierarchy Inquiry"	""	"txtxziq1.p"	"txtxaiq1.hlp"
"US"	"2.13.3"	18	"Tax Hierarchy Report"	""	"txtxzrp1.p"	"txtxzrp1.hlp"
"US"	"2.13"	5	"Tax Environment Menu"	""	"2.13.5"	""
"US"	"2.13.5"	1	"Tax Environment Maintenance"	""	"txtxemt.p"	"txtxemt.hlp"
"US"	"2.13.5"	2	"Tax Environment Browse"	""	"txbr009.p"	"txtxeiq.hlp"
"US"	"2.13.5"	3	"Tax Environment Report"	""	"txtxerp.p"	"txtxerp.hlp"
"US"	"2.13"	13	"Tax Rate Menu"	""	"2.13.13"	""
"US"	"2.13.13"	1	"Tax Rate Maintenance"	""	"txtx2mt.p"	"txtx2mt.hlp"
"US"	"2.13.13"	2	"Tax Rate Inquiry"	""	"txtx2iq.p"	"txtx2iq.hlp"
"US"	"2.13.13"	3	"Tax Rate Report"	""	"txtx2rp.p"	"txtx2rp.hlp"
"US"	"2.13.13"	5	"Tax Rate Copy/Update"	""	"txtx2upd.p"	"txtx2upd.hlp"
"US"	"2.13"	15	"Tax History Menu"	""	"2.13.15"	""
"US"	"2.13.15"	2	"Tax Detail by Transaction Inq"	""	"txtx2diq.p"	"txtx2diq.hlp"
"US"	"2.13.15"	3	"Tax Detail by Transaction Report"	""	"txtx2drp.p"	"txtx2drp.hlp"
"US"	"2.13.15"	8	"EC Sales Listing"	""	"vtvterp.p"	"vtvterp.hlp"
"US"	"2.13.15"	9	"VAT Registration Number Report"	""	"advterp.p"	""
"US"	"2.13.15"	13	"AR Tax by Transaction Report"	""	"txarrp.p"	""
"US"	"2.13.15"	14	"AR Tax by Tax Rate Report"	""	"txarrp01.p"	""
"US"	"2.13.15"	16	"AP Tax by Transaction Report"	""	"txaprp.p"	""
"US"	"2.13.15"	17	"AP Tax by Tax Rate Report"	""	"txaprp01.p"	""
"US"	"2.13"	22	"Conversion Menu"	""	"2.13.22"	""
"US"	"2.13.22"	1	"VAT to GTM - Setup"	""	"txvatcnv.p"	""
"US"	"2.13.22"	2	"VAT to GTM - Masters"	""	"txvatmst.p"	""
"US"	"2.13.22"	3	"VAT to GTM - Transactions"	""	"txvattrn.p"	""
"US"	"2.13.22"	5	"USA to GTM - Setup"	""	"txusacnv.p"	""
"US"	"2.13.22"	6	"USA to GTM - Masters"	""	"txusamst.p"	""
"US"	"2.13.22"	7	"USA to GTM - Transactions"	""	"txusatrn.p"	""
"US"	"2.13.22"	9	"CAN to GTM - Setup"	""	"txcancnv.p"	""
"US"	"2.13.22"	10	"CAN to GTM - Masters"	""	"txcanmst.p"	""
"US"	"2.13.22"	11	"CAN to GTM - Transactions"	""	"txcantrn.p"	""
"US"	"2.13"	24	"Global Tax Management Control"	""	"txtxcmt.p"	"txtxcmt.hlp"
"US"	"2.13"	25	"Tax Utility Menu"	""	"2.13.25"	""
"US"	"2.13.25"	1	"Cleanup Stranded tx2d_det"	""	"uxtaxdel.p"	""
"US"	"2"	14	"Country Code Menu"	""	"2.14"	""
"US"	"2.14"	1	"Country Code Maintenance"	""	"adctrymt.p"	"adctrymt.hlp"
"US"	"2.14"	2	"Country Code Browse"	""	"adbr015.p"	"adctryiq.hlp"
"US"	"2.14"	3	"Country Code Report"	""	"adctryrp.p"	"adctryrp.hlp"
"US"	"2"	15	"Logistics Accounting Menu"	""	"2.15"	""
"US"	"2.15"	1	"Logistics Charge Code Maint"	""	"lalcmt.p"	""
"US"	"2.15"	2	"Logistics Charge Code Inquiry"	""	"lalciq.p"	""
"US"	"2.15"	4	"Terms of Trade Maintenance"	""	"latotmt.p"	""
"US"	"2.15"	5	"Terms of Trade Inquiry"	""	"latotiq.p"	""
"US"	"2.15"	7	"Log Charge Pending Voucher Maint"	""	"lapvomt.p"	""
"US"	"2.15"	13	"Inbound Account Maintenance"	""	"laiacmt.p"	""
"US"	"2.15"	14	"Inbound Account Inquiry"	""	"laiaciq.p"	""
"US"	"2.15"	16	"Outbound Accrual Account Maint"	""	"laoacrmt.p"	""
"US"	"2.15"	17	"Outbound Accrual Account Inquiry"	""	"laoacriq.p"	""
"US"	"2.15"	19	"Outbound Expense Account Maint"	""	"laoexpmt.p"	""
"US"	"2.15"	20	"Outbound Expense Account Inquiry"	""	"laoexpiq.p"	""
"US"	"2.15"	24	"Logistics Accounting Control"	""	"lacpm.p"	""
"US"	"2"	16	"Delivery Transit Time Menu"	""	"2.16"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      7                                            ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"2.16"	1	"Delivery Transit Time Maint"	""	"sodtmt.p"	""
"US"	"2.16"	2	"Delivery Transit Time Browse"	""	"sobr020.p"	""
"US"	"2.16"	3	"Delivery Transit Time Report"	""	"sodtrp.p"	""
"US"	"2"	17	"Carriers Menu"	""	"2.17"	""
"US"	"2.17"	1	"Carrier Maintenance"	""	"adcamt.p"	""
"US"	"2.17"	2	"Carrier Browse"	""	"adbr022.p"	""
"US"	"2.17"	24	"Carrier Control"	""	"adcapm.p"	""
"US"	"2"	18	"Shipping Group/Document Menu"	""	"2.18"	""
"US"	"2.18"	1	"Shipping Group Maintenance"	""	"sosgmt.p"	""
"US"	"2.18"	2	"Shipping Group Browse"	""	"gpbr505.p"	""
"US"	"2.18"	3	"Shipping Group Address Browse"	""	"gpbr503.p"	""
"US"	"2.18"	4	"Shipping Group Inv Mvmt Browse"	""	"gpbr504.p"	""
"US"	"2.18"	5	"Shipping Group Report"	""	"sosgrp.p"	""
"US"	"2.18"	13	"Document Format Maintenance"	""	"sodfmt.p"	""
"US"	"2.18"	14	"Document Format Browse"	""	"gpbr500.p"	""
"US"	"2.18"	25	"Shipper/Doc Fmt Mass Change Util"	""	"rcsodf.p"	""
"US"	"2"	19	"Credit Terms/Trailer Codes Menu"	""	"2.19"	""
"US"	"2.19"	1	"Credit Terms Maintenance"	""	"adcrtmt.p"	"adcrtmt.hlp"
"US"	"2.19"	2	"Credit Terms Browse"	""	"gpbr353.p"	"adcrtiq.hlp"
"US"	"2.19"	3	"Credit Terms Report"	""	"adcrtrp.p"	"adcrtrp.hlp"
"US"	"2.19"	13	"Trailer Code Maintenance"	""	"sotrlmt.p"	"sotrlmt.hlp"
"US"	"2.19"	14	"Trailer Code Browse"	""	"sobr010.p"	"sotrliq.hlp"
"US"	"2.19"	23	"Default Trailer Disc at Payment"	""	"uttrlcd.p"	""
"US"	"2"	20	"Freight Charges Menu"	""	"2.20"	""
"US"	"2.20"	1	"Freight List Maintenance"	""	"sofrlmt.p"	"sofrlmt.hlp"
"US"	"2.20"	2	"Freight List Browse"	""	"sobr002.p"	"sofrliq.hlp"
"US"	"2.20"	4	"Freight Zone Maintenance"	""	"sofrzmt.p"	"sofrzmt.hlp"
"US"	"2.20"	5	"Freight Zone Browse"	""	"sobr006.p"	"sofrziq.hlp"
"US"	"2.20"	7	"Freight Class Maintenance"	""	"sofrclmt.p"	"sofrclmt.hlp"
"US"	"2.20"	8	"Freight Class Browse"	""	"sobr001.p"	"sofrcliq.hlp"
"US"	"2.20"	10	"Freight Charges Maintenance"	""	"sofrcmt.p"	"sofrcmt.hlp"
"US"	"2.20"	11	"Freight Charges Browse"	""	"sobr005.p"	"sofrciq.hlp"
"US"	"2.20"	12	"Freight Charges Report"	""	"sofrcrp.p"	"sofrcrp.hlp"
"US"	"2.20"	13	"Freight Terms Maintenance"	""	"sofrtmt.p"	"sofrtmt.hlp"
"US"	"2.20"	14	"Freight Terms Browse"	""	"sobr003.p"	""
"US"	"2.20"	24	"Freight Control"	""	"sofrctmt.p"	"sofrctmt.hlp"
"US"	"2"	21	"Customer/Supplier Banks Menu"	""	"2.21"	""
"US"	"2.21"	1	"Customer/Supplier Bank Maint"	""	"adcsbkmt.p"	"adcsbkmt.hlp"
"US"	"2.21"	2	"Customer/Supplier Bank Browse"	""	"adbr002.p"	"adcsbkiq.hlp"
"US"	"2.21"	3	"Customer/Supplier Bank Report"	""	"adcsbkrp.p"	"adcsbkrp.hlp"
"US"	"2"	22	"Intrastat Menu"	""	"2.22"	""
"US"	"2.22"	1	"Intrastat Setup Menu"	""	"2.22.1"	""
"US"	"2.22.1"	1	"Flow Indicator Maintenance"	""	"ieflowmt.p"	"ieflowmt.hlp"
"US"	"2.22.1"	2	"Flow Indicator Browse"	""	"gpbr329.p"	"ieflowiq.hlp"
"US"	"2.22.1"	4	"Terms of Delivery Maintenance"	""	"ietodmt.p"	"ietodmt.hlp"
"US"	"2.22.1"	5	"Terms of Delivery Browse"	""	"gpbr320.p"	"ietodiq.hlp"
"US"	"2.22.1"	7	"Nature of Transaction Maint"	""	"ienotmt.p"	"ienotmt.hlp"
"US"	"2.22.1"	8	"Nature of Transaction Browse"	""	"gpbr331.p"	"ienotiq.hlp"
"US"	"2.22.1"	13	"Mode of Transport Maintenance"	""	"iemotmt.p"	"iemotmt.hlp"
"US"	"2.22.1"	14	"Mode of Transport Browse"	""	"gpbr337.p"	"iemotiq.hlp"
"US"	"2.22.1"	16	"Port Maintenance"	""	"ieportmt.p"	"ieportmt.hlp"
"US"	"2.22.1"	17	"Port Browse"	""	"gpbr319.p"	"ieportiq.hlp"
"US"	"2.22.1"	19	"Statistical Procedure Maint"	""	"iespmt.p"	"iespmt.hlp"
"US"	"2.22.1"	20	"Statistical Procedure Browse"	""	"gpbr334.p"	"iespiq.hlp"
"US"	"2.22.1"	22	"Region Maintenance"	""	"ieregmt.p"	"ieregmt.hlp"
"US"	"2.22.1"	23	"Region Browse"	""	"gpbr333.p"	"ieregiq.hlp"
"US"	"2.22"	3	"Commodity Code Maintenance"	""	"iecommt.p"	"iecommt.hlp"
"US"	"2.22"	4	"Commodity Code Browse"	""	"iebr001.p"	"iecomiq.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      8                                            ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"2.22"	6	"Item Intrastat Data Maintenance"	""	"ieptmt.p"	"ieptmt.hlp"
"US"	"2.22"	7	"Item Intrastat Data Inquiry"	""	"ieptiq.p"	"ieptiq.hlp"
"US"	"2.22"	11	"Order Intrastat Data Maintenance"	""	"iedmt.p"	"iedmt.hlp"
"US"	"2.22"	12	"Order Intrastat Data Report"	""	"ieordrp.p"	"ieordrp.hlp"
"US"	"2.22"	13	"Intrastat Maintenance"	""	"iehmt.p"	"iehmt.hlp"
"US"	"2.22"	14	"Intrastat Inquiry"	""	"iehiq.p"	"iehiq.hlp"
"US"	"2.22"	15	"Intrastat Inquiry by Invoice"	""	"iehinviq.p"	"iehinviq.hlp"
"US"	"2.22"	16	"Intrastat Inquiry by Voucher"	""	"iehvouiq.p"	"iehvouiq.hlp"
"US"	"2.22"	17	"Intrastat Inquiry by Order"	""	"iehordiq.p"	"iehordiq.hlp"
"US"	"2.22"	19	"Intrastat Declaration Print"	""	"iehprt.p"	"iehprt.hlp"
"US"	"2.22"	20	"Intrastat Declaration Reprint"	""	"iehrprt.p"	"iehrprt.hlp"
"US"	"2.22"	23	"Intrastat Delete/Archive"	""	"iehup.p"	"iehup.hlp"
"US"	"2.22"	24	"Intrastat Control"	""	"iepm.p"	"iepm.hlp"
"US"	"2.22"	25	"Intrastat Utility Menu"	""	"2.22.25"	""
"US"	"2.22.25"	1	"Intrastat SO Invoice Conversion"	""	"uxiehcnv.p"	""
"US"	"2"	24	"Addresses/Taxes Control"	""	"adpm.p"	""
"US"	"0"	3	"Inventory Control"	""	"3"	""
"US"	"3"	1	"Inventory Detail Menu"	""	"3.1"	""
"US"	"3.1"	1	"Inventory Detail Maintenance"	""	"icldmt.p"	"icldmt.hlp"
"US"	"3.1"	2	"Detail Maintenance by Item/Lot"	""	"icitlmt.p"	""
"US"	"3.1"	4	"Detail Alloc Inventory Inquiry"	""	"icrliq.p"	""
"US"	"3.1"	5	"Detail Alloc Inventory Report"	""	"icrlrp.p"	""
"US"	"3.1"	13	"Inventory Detail by Lot Inquiry"	""	"icloiq03.p"	"icloiq03.hlp"
"US"	"3"	2	"Inventory Detail by Item Browse"	""	"icbr002.p"	"icloiq01.hlp"
"US"	"3"	3	"Inventory Detail by Site Browse"	""	"icbr004.p"	"icloiq02.hlp"
"US"	"3"	4	"Inventory Transfer Menu"	""	"3.4"	""
"US"	"3.4"	1	"Transfer - Single Item"	""	"iclotr02.p"	"iclotr02.hlp"
"US"	"3.4"	2	"Transfer - Multi Item"	""	"iclotr01.p"	"iclotr01.hlp"
"US"	"3.4"	3	"Transfer With Lot/Serial Change"	""	"iclotr03.p"	"iclotr03.hlp"
"US"	"3.4"	4	"Batchload Transfer with Lot/Seri"	""	"iclotr04.p"	""
"US"	"3"	6	"Inventory Reports Menu"	""	"3.6"	""
"US"	"3.6"	1	"Stock Status Report"	""	"ppptrp01.p"	"ppptrp01.hlp"
"US"	"3.6"	2	"Reorder Report"	""	"ppptrp02.p"	"ppptrp02.hlp"
"US"	"3.6"	3	"Item ABC Status Report/Update"	""	"ppptrp04.p"	"ppptrp04.hlp"
"US"	"3.6"	5	"Inventory Detail Report"	""	"ppptrp08.p"	"ppptrp08.hlp"
"US"	"3.6"	6	"Inventory Detail by Location"	""	"iclorp.p"	"iclorp.hlp"
"US"	"3.6"	8	"Current Surplus Inventory Report"	""	"ppptrp21.p"	"ppptrp21.hlp"
"US"	"3.6"	9	"Projected Surplus Inventory"	""	"ppptrp22.p"	"ppptrp22.hlp"
"US"	"3.6"	13	"Inventory Valuation Report"	""	"ppptrp03.p"	"ppptrp03.hlp"
"US"	"3.6"	14	"Inventory Valuation by Location"	""	"ppptrp05.p"	"ppptrp05.hlp"
"US"	"3.6"	15	"Inventory Valuation as of Date"	""	"ppptrp06.p"	"ppptrp06.hlp"
"US"	"3.6"	16	"Inventory Valuation as of by Loc"	""	"ppptrp07.p"	"ppptrp07.hlp"
"US"	"3.6"	18	"Stock Journal"	""	"icstjrrp.p"	""
"US"	"3"	7	"Issues - Unplanned"	""	"icunis.p"	"icunis.hlp"
"US"	"3"	8	"Issues - Return to Supplier"	""	"icrvis.p"	"icrvis.hlp"
"US"	"3"	9	"Receipts - Unplanned"	""	"icunrc.p"	"icunrc.hlp"
"US"	"3"	10	"Receipts - Sales Order Return"	""	"icsorc.p"	"icsorc.hlp"
"US"	"3"	11	"Receipts - Return to Stock"	""	"icrsrc.p"	"icrsrc.hlp"
"US"	"3"	12	"Receipts - Backward Exploded"	""	"icunrc01.p"	"icunrc01.hlp"
"US"	"3"	13	"Cycle Count Worksheet Print"	""	"icccrp.p"	"icccrp.hlp"
"US"	"3"	14	"Cycle Count Results Entry"	""	"icccaj.p"	"icccaj.hlp"
"US"	"3"	15	"Cycle Count Results Report"	""	"icccrp01.p"	"icccrp01.hlp"
"US"	"3"	16	"Physical Inventory Menu"	""	"3.16"	""
"US"	"3.16"	1	"Item Tag Create"	""	"piptcr.p"	"piptcr.hlp"
"US"	"3.16"	2	"Bulk Tag Create"	""	"pibtcr.p"	"pibtcr.hlp"
"US"	"3.16"	4	"Inventory Balance Freeze"	""	"piibfrz.p"	"piibfrz.hlp"
"US"	"3.16"	6	"Tag Print"	""	"pirp01.p"	"pirp01.hlp"
"US"	"3.16"	7	"Tag Void Status Update"	""	"pivtup.p"	"pivtup.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      9                                            ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"3.16"	8	"Tag Inquiry"	""	"piiq.p"	"piiq.hlp"
"US"	"3.16"	11	"Tag Count Entry"	""	"pitcmt1.p"	"pitcmt1.hlp"
"US"	"3.16"	12	"Tag Recount Entry"	""	"pitcmt2.p"	"pitcmt2.hlp"
"US"	"3.16"	13	"Tag Report"	""	"pirp03.p"	"pirp03.hlp"
"US"	"3.16"	14	"Counted Tag Report"	""	"pirp02.p"	"pirp02.hlp"
"US"	"3.16"	15	"Uncounted Tag Report/Update"	""	"pirp06.p"	"pirp06.hlp"
"US"	"3.16"	16	"Frozen Inventory Valuation Reprt"	""	"pirp05.p"	"pirp05.hlp"
"US"	"3.16"	17	"Tag Inventory Valuation Report"	""	"pirp07.p"	"pirp07.hlp"
"US"	"3.16"	18	"Inventory Variance Report"	""	"pirp04.p"	"pirp04.hlp"
"US"	"3.16"	21	"Inventory Balance Update"	""	"piibup.p"	"piibup.hlp"
"US"	"3.16"	23	"Tag Delete/Archive"	""	"pitdup.p"	"pidtup.hlp"
"US"	"3"	17	"Stock Availability Browse"	""	"icbr007.p"	"icptiq01.hlp"
"US"	"3"	18	"Allocated Inventory Inquiry"	""	"icptiq02.p"	"icptiq02.hlp"
"US"	"3"	19	"Unallocated Inventory Inquiry"	""	"icptiq03.p"	"icptiq03.hlp"
"US"	"3"	20	"Mirror Accounting Menu"	""	"3.20"	""
"US"	"3.20"	1	"Mirror Table Maintenance"	""	"icmamt.p"	"icmamt.hlp"
"US"	"3.20"	2	"Mirror Table Browse"	""	"icbr006.p"	"icmaiq.hlp"
"US"	"3.20"	3	"Mirror Table Report"	""	"icmarp.p"	"icmarp.hlp"
"US"	"3.20"	5	"Mirror Account Posting Register"	""	"icmapsrp.p"	"icmapsrp.hlp"
"US"	"3"	21	"Transaction History Menu"	""	"3.21"	""
"US"	"3.21"	1	"Transactions Detail Inquiry"	""	"ictriq.p"	"ictriq.hlp"
"US"	"3.21"	2	"Transactions by Item Browse"	""	"icbr011.p"	"ictriq01.hlp"
"US"	"3.21"	12	"Daybook Trans Accounting Report"	""	"icdyacrp.p"	""
"US"	"3.21"	13	"Transactions by Order Report"	""	"ictrrp02.p"	"ictrrp02.hlp"
"US"	"3.21"	14	"Transactions by Item Report"	""	"ictrrp01.p"	"ictrrp01.hlp"
"US"	"3.21"	16	"Transactions Accounting Report"	""	"ictrrp03.p"	"ictrrp03.hlp"
"US"	"3.21"	17	"Average Cost Accounting Report"	""	"ictrrp04.p"	"ictrrp04.hlp"
"US"	"3.21"	23	"Transactions Delete/Archive"	""	"ictrup.p"	"ictrup.hlp"
"US"	"3"	22	"Lot/Serial Number Menu"	""	"3.22"	""
"US"	"3.22"	1	"Lot Transactions by Date Browse"	""	"icbr005.p"	"icltiq.hlp"
"US"	"3.22"	2	"Lot Transactions by Tran Browse"	""	"icbr012.p"	"ictriq02.hlp"
"US"	"3.22"	3	"Lot Actual Bill Inquiry"	""	"icltiq02.p"	"icltiq02.hlp"
"US"	"3.22"	4	"Lot Where-Used Inquiry"	""	"icltiq01.p"	"icltiq01.hlp"
"US"	"3.22"	13	"PRO/PLUS WIP Lot Trace Menu"	""	"3.22.13"	""
"US"	"3.22.13"	1	"Routing Registration Maintenance"	""	"wlrmmt.p"	""
"US"	"3.22.13"	2	"Routing Registration Inquiry"	""	"wlrmiq.p"	""
"US"	"3.22.13"	4	"BOM Registration Maintenance"	""	"wlbmmt.p"	""
"US"	"3.22.13"	5	"BOM Registration Inquiry"	""	"wlbmiq.p"	""
"US"	"3.22.13"	13	"WIP Lot Inventory Status Report"	""	"wlrp01.p"	""
"US"	"3.22.13"	14	"Item Lot Ship Transaction Report"	""	"wlrp04.p"	""
"US"	"3.22.13"	15	"WIP Lot Convert Trans Report"	""	"wlrp06.p"	""
"US"	"3.22.13"	16	"WIP Lot Non-Convert Trans Report"	""	"wlrp07.p"	""
"US"	"3.22.13"	17	"WIP Lot Inquiry"	""	"wliq01.p"	""
"US"	"3.22.13"	18	"Supplier Lot Transaction Report"	""	"wlrp08.p"	""
"US"	"3.22.13"	19	"WIP Lot Where-Used Report"	""	"wlrp02.p"	""
"US"	"3.22.13"	20	"WIP Lot Actual Bill Report"	""	"wlrp03.p"	""
"US"	"3.22.13"	23	"WIP Lot Delete/Archive"	""	"wldel.p"	""
"US"	"3.22.13"	24	"WIP Lot Trace Control"	""	"wlpm.p"	""
"US"	"3"	23	"Zero Balance Delete/Archive"	""	"icldup.p"	"icldup.hlp"
"US"	"3"	24	"Inventory Control"	""	"icicpm.p"	"icicpm.hlp"
"US"	"0"	5	"Purchasing"	""	"5"	""
"US"	"5"	1	"Purchase Requisition Menu"	""	"5.1"	""
"US"	"5.1"	1	"Purchase Approvals Maintenance"	""	"poacmt.p"	"poacmt.hlp"
"US"	"5.1"	2	"Purchase Approvals Browse"	""	"pobr001.p"	"poaciq.hlp"
"US"	"5.1"	4	"Purchase Requisition Maintenance"	""	"poprmt.p"	"poprmt.hlp"
"US"	"5.1"	5	"Purchase Requisition Browse"	""	"pobr007.p"	"popriq.hlp"
"US"	"5.1"	6	"Purchase Requisition Report"	""	"poprrp.p"	"poprrp.hlp"
"US"	"5.1"	8	"Req. Approval Document Print"	""	"poprrp02.p"	"poprrp02.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      10                                           ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"5.1"	16	"Requisition Approval Maintenance"	""	"poprap.p"	"poprap.hlp"
"US"	"5.1"	17	"Approved Requisition Print"	""	"poprrp01.p"	"poprrp01.hlp"
"US"	"5"	2	"Global Requisition Menu"	""	"5.2"	""
"US"	"5.2"	1	"Setup Menu"	""	"5.2.1"	""
"US"	"5.2.1"	1	"Approval Level Maintenance"	""	"rqlmt.p"	"rqlmt.hlp"
"US"	"5.2.1"	2	"Approval Level Browse"	""	"rqliq.p"	"rqbr006.hlp"
"US"	"5.2.1"	4	"Category Maintenance"	""	"rqcmt.p"	"rqcmt.hlp"
"US"	"5.2.1"	5	"Category Report"	""	"rqcrp.p"	"rqcrp.hlp"
"US"	"5.2.1"	7	"Job Maintenance"	""	"rqjmt.p"	"rqjmt.hlp"
"US"	"5.2.1"	8	"Job Browse"	""	"rqjiq.p"	"rqbr003.hlp"
"US"	"5.2.1"	13	"Horizontal Approver Maintenance"	""	"rqahmt.p"	"rqahmt.hlp"
"US"	"5.2.1"	14	"Vertical Approver Maintenance"	""	"rqavmt.p"	"rqavmt.hlp"
"US"	"5.2.1"	15	"Job Approver Maintenance"	""	"rqajmt.p"	"rqajmt.hlp"
"US"	"5.2.1"	16	"Product Line Approver Maint"	""	"rqaplmt.p"	"rqaplmt.hlp"
"US"	"5.2.1"	17	"Approver Report"	""	"rqarp.p"	"rqarp.hlp"
"US"	"5.2.1"	20	"Buyer Maintenance"	""	"rqbmt.p"	"rqbmt.hlp"
"US"	"5.2.1"	24	"Requisition Control"	""	"rqpm.p"	"rqpm.hlp"
"US"	"5.2"	3	"Requisition Maintenance"	""	"rqrqmt.p"	"rqrqmt.hlp"
"US"	"5.2"	4	"Requisition Inquiry"	""	"rqrqiq1.p"	"rqrqiq1.hlp"
"US"	"5.2"	5	"Requisition Browse"	""	"rqrqiq5.p"	"rqbr007.hlp"
"US"	"5.2"	6	"Requisition Report"	""	"rqrqrp5.p"	"rqrqrp5.hlp"
"US"	"5.2"	8	"Requisition History Log"	""	"rqrqrp4.p"	"rqrqrp4.hlp"
"US"	"5.2"	13	"Requisition Approval Maintenance"	""	"rqapmt.p"	"rqapmt.hlp"
"US"	"5.2"	14	"Requisition Routing Maintenance"	""	"rqrtmt.p"	"rqrtmt.hlp"
"US"	"5.2"	15	"Approval Status Inquiry"	""	"rqrqiq2.p"	"rqrqiq2.hlp"
"US"	"5.2"	16	"Approver's Open Req. Inquiry"	""	"rqrqiq3.p"	"rqrqiq3.hlp"
"US"	"5.2"	17	"PO and Req. Cross Reference"	""	"rqpoiq.p"	"rqpoiq.hlp"
"US"	"5.2"	18	"Build PO from Requisitions"	""	"rqpobld.p"	"rqpobld.hlp"
"US"	"5.2"	21	"Out of Tolerance Inquiry"	""	"rqrqiq4.p"	"rqrqiq4.hlp"
