xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      1                                            ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:55
"mnt_lang"	"mnd_nbr"	"mnd_select"	"mnd_label"	"mnd_name"	"mnd_exec"	"mnd_help"
"ch"	"27.6"	18	"»ãÆ±´òÓ¡"	""	"dmdmprt.p"	"dmdmprt.hlp"
"ch"	"27.6"	20	"»ãÆ±ºË×¼"	""	"dmdmap.p"	"dmdmap.hlp"
"ch"	"27.6"	22	"»ãÆ±ÕÛ¿Û"	""	"dmdisc.p"	"dmdisc.hlp"
"ch"	"27.6"	24	"Åú×¼µÄ»ãÆ±³å¼õ"	""	"dmaprv.p"	"dmaprv.hlp"
"ch"	"27"	8	"¿Í»§×ÊĞÅ²éÑ¯"	""	"arcsiq01.p"	"arcsiq01.hlp"
"ch"	"27"	9	"¿Í»§×ÊĞÅ±¨±í"	""	"arcsrp04.p"	"arcsrp04.hlp"
"ch"	"27"	10	"¿Í»§×ÊĞÅ¼ì²é/¸üĞÂ"	""	"arcsup.p"	"arcsup.hlp"
"ch"	"27"	11	"¿Í»§´ßÕÊÍ¨ÖªÊé´òÓ¡"	""	"ardunrp.p"	"ardunrp.hlp"
"ch"	"27"	12	"²ÆÎñ·ÑÓÃ¼ÆËã"	""	"arfinup.p"	"arfinup.hlp"
"ch"	"27"	13	"¿Í»§ÕÊ»§²éÑ¯"	""	"arcsiq.p"	"arcsiq.hlp"
"ch"	"27"	14	"¿Í»§ÕÊ»§²ÆÎñ±¨±í´òÓ¡"	""	"arcsrp03.p"	"arcsrp03.hlp"
"ch"	"27"	15	"½èÏî/´ûÏî/²ÆÎñÍ¨Öªµ¥´òÓ¡"	""	"armorp.p"	"armorp.hlp"
"ch"	"27"	16	"°´µ½ÆÚÈÕÅÅĞòµÄÓ¦ÊÕÕÊÕÊÁä±¨±í"	""	"arcsrp01.p"	"arcsrp01.hlp"
"ch"	"27"	17	"°´·¢Æ±ÈÕÆÚÅÅĞòµÄÓ¦ÊÕÕÊÕÊÁä±¨±í"	""	"arcsrp02.p"	"arcsrp02.hlp"
"ch"	"27"	18	"°´ÉúĞ§ÈÕÆÚ¼ÆËãµÄÓ¦ÊÕÕÊÕÊÁä±¨±í"	""	"arcsrp05.p"	"arcsrp05.hlp"
"ch"	"27"	19	"Ó¦ÊÕÕÊÅú´¦Àí±¨±í"	""	"arbarp.p"	"arbarp.hlp"
"ch"	"27"	20	"Ó¦ÊÕÕÊÆ½ºâ±¨±í"	""	"arcsrp.p"	"arcsrp.hlp"
"ch"	"27"	21	"'Ó¦ÊÕÕÊ-×ÜÕÊ' »á¼ÆÕÊÎñ±¨±í"	""	"arglrp.p"	"arglrp.hlp"
"ch"	"27"	22	"·¢Æ±±àºÅ·½Ê½±¨±í"	""	"arivnbrp.p"	""
"ch"	"27"	23	"ÒÑ½áÓ¦ÊÕÕÊÉ¾³ı/´æµµ"	""	"arrcup.p"	"arrcup.hlp"
"ch"	"27"	24	"Ó¦ÊÕÕÊ¿ØÖÆ"	""	"arpm.p"	"arpm.hlp"
"ch"	"27"	25	"ÔÓÏîÊµÓÃ³ÌĞò"	""	"27.25"	""
"ch"	"27.25"	1	"ÒÆ¶¯ qad_wkfl ÔË×Ôµ½ AR"	""	"utshipfm.p"	""
"ch"	"0"	28	"Ó¦¸¶ÕÊ"	""	"28"	""
"ch"	"28"	1	"Æ¾Ö¤Î¬»¤"	""	"28.1"	"apvomt.hlp"
"ch"	"28.1"	1	"Æ¾Ö¤Î¬»¤"	""	"apvomt.p"	"apvomt.hlp"
"ch"	"28.1"	2	"Ó¦¸¶ÕËÎ¬»¤£¨·¢Æ±È·ÈÏ£©"	""	"xxapvom1.p"	""
"ch"	"28.1"	3	"Æ¾Ö¤µ¼Èë"	""	"xxapcim.p"	""
"ch"	"28"	2	"Æ¾Ö¤²éÑ¯"	""	"apvoiq.p"	"apvoiq.hlp"
"ch"	"28"	3	"Æ¾Ö¤×¢²á²Ëµ¥"	""	"28.3"	""
"ch"	"28.3"	1	"Æ¾Ö¤×¢²á"	""	"apvorp.p"	"apvorp.hlp"
"ch"	"28.3"	2	"°´³Ğ°ìÈËÅÅĞòµÄÆ¾Ö¤µÇ¼Ç²¾"	""	"apvorpem.p"	"apvorpem.hlp"
"ch"	"28.3"	4	"Æ¾µ¥±àºÅ·½Ê½±¨±í"	""	"apvonbrp.p"	"apvonbrp.hlp"
"ch"	"28.3"	5	"ÕË»§Ã÷Ï¸[C]"	""	"xxapvorp.p"	""
"ch"	"28"	4	"ÔİÍ£¸¶¿îµÄÆ¾Ö¤²éÑ¯"	""	"apvoiq01.p"	"apvoiq01.hlp"
"ch"	"28"	5	"ÔİÍ£¸¶¿îµÄÆ¾Ö¤±¨±í"	""	"apvorp03.p"	"apvorp03.hlp"
"ch"	"28"	6	"Æ¾Ö¤È·ÈÏ - ×Ô¶¯"	""	"apvoco01.p"	"apvoco01.hlp"
"ch"	"28"	7	"Æ¾Ö¤È·ÈÏ - ÊÖ¹¤"	""	"apvoco.p"	"apvoco.hlp"
"ch"	"28"	8	"ÖÜÆÚĞÔÆ¾Ö¤²Ëµ¥"	""	"28.8"	""
"ch"	"28.8"	1	"ÖÜÆÚĞÔÆ¾Ö¤Î¬»¤"	""	"aprvmt.p"	"aprvmt.hlp"
"ch"	"28.8"	2	"ÖÜÆÚĞÔÆ¾Ö¤²éÑ¯"	""	"aprviq.p"	"aprviq.hlp"
"ch"	"28.8"	4	"ÖÜÆÚĞÔÆ¾Ö¤·ÅĞĞ"	""	"aprvvo.p"	"aprvvo.hlp"
"ch"	"28"	9	"¹©Ó¦ÉÌ¸¶¿î/Ö§Æ±²Ëµ¥"	""	"28.9"	""
"ch"	"28.9"	1	"ÒøĞĞÎ¬»¤"	""	"apbkmt.p"	"apbkmt.hlp"
"ch"	"28.9"	2	"ÒøĞĞä¯ÀÀ"	""	"gpbr311.p"	"apbkiq.hlp"
"ch"	"28.9"	3	"ÒøĞĞ±¨±í"	""	"apbkrp.p"	"apbkrp.hlp"
"ch"	"28.9"	4	"¸¶¿îÑ¡Ôñ - ×Ô¶¯"	""	"appaup.p"	"appaup.hlp"
"ch"	"28.9"	5	"¸¶¿îÑ¡Ôñ - ÊÖ¹¤"	""	"appaup01.p"	"appaup01.hlp"
"ch"	"28.9"	6	"¸¶¿îÑ¡ÔñµÇ¼Ç²¾"	""	"apparp.p"	"apparp.hlp"
"ch"	"28.9"	9	"¸¶¿î - ×Ô¶¯´òÓ¡Ö§Æ±"	""	"apckprt.p"	"apckprt.hlp"
"ch"	"28.9"	10	"¸¶¿î - ÊÖ¹¤ÊéĞ´Ö§Æ±"	""	"apmcmt.p"	"apmcmt.hlp"
"ch"	"28.9"	11	"¸¶¿îä¯ÀÀ"	""	"apbr002.p"	"appaiq.hlp"
"ch"	"28.9"	12	"¸¶¿îµÇ¼Ç²¾"	""	"apckrp.p"	"apckrp.hlp"
"ch"	"28.9"	13	"Ö§Æ±×¢ÏúÎ¬»¤"	""	"apcrmt.p"	"apcrmt.hlp"
"ch"	"28.9"	15	"Ö§Æ±ÎŞĞ§Î¬»¤"	""	"apvcmt.p"	"apvcmt.hlp"
"ch"	"28.9"	17	"Ö§Æ±×´Ì¬±¨±í"	""	"apcrrp.p"	"apcrrp.hlp"
"ch"	"28.9"	18	"»ãÆ±×´Ì¬±¨±í"	""	"apdrrp.p"	"apdrrp.hlp"
"ch"	"28"	10	"ÊÕ¾İµÄ¹À¼Û½áËã(ERS)²Ëµ¥"	""	"28.10"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      45                                           ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:56
"ch"	"28.10"	1	"ÊÕ¾İµÄ¹À¼Û½áËã(ERS)Î¬»¤"	""	"apersmt.p"	""
"ch"	"28.10"	2	"ÊÕ¾İµÄ¹À¼Û½áËã(ERS)ä¯ÀÀ"	""	"apbr004.p"	""
"ch"	"28.10"	3	"ÊÕ¾İµÄ¹À¼Û½áËã(ERS)±¨±í"	""	"apersrp.p"	""
"ch"	"28.10"	13	"ÊÕ¾İµÄ¹À¼Û½áËã(ERS)´¦Àí³ÌĞò"	""	"apersup.p"	""
"ch"	"28"	12	"ºóÇÚ·ÑÓÃÎ´¾öÆ¾µ¥Î¬»¤"	""	"lapvomt.p"	""
"ch"	"28"	13	"¹©Ó¦ÉÌ»î¶¯²éÑ¯"	""	"apvniq.p"	"apvniq.hlp"
"ch"	"28"	14	"¹©Ó¦ÉÌ»î¶¯(1099)±¨±í"	""	"apckrp01.p"	"apckrp01.hlp"
"ch"	"28"	15	"¹©Ó¦ÉÌÔ¤¸¶¿î²éÑ¯"	""	"apvniq01.p"	"apvniq01.hlp"
"ch"	"28"	17	"Ó¦¸¶ÕÊ±¨±í²Ëµ¥"	""	"28.17"	""
"ch"	"28.17"	1	"Æ¾Ö¤/±ê×¼³É±¾²îÒì±¨±í"	""	"apicrp01.p"	"apicrp01.hlp"
"ch"	"28.17"	2	"Æ¾Ö¤/²É¹ºµ¥³É±¾²îÒì±¨±í"	""	"apicrp02.p"	"apicrp02.hlp"
"ch"	"28.17"	4	"°´Æ¾Ö¤ÈÕÆÚÅÅĞòµÄÓ¦¸¶ÕÊÕÊÁä±¨±í"	""	"apvorp02.p"	"apvorp02.hlp"
"ch"	"28.17"	5	"°´µ½ÆÚÈÕÅÅĞòµÄÓ¦¸¶ÕÊÕÊÁä±¨±í"	""	"apvorp01.p"	"apvorp01.hlp"
"ch"	"28.17"	6	"°´ÉúĞ§ÈÕÆÚ¼ÆËãµÄÓ¦¸¶ÕÊÕÊÁä±¨±í"	""	"apvorp04.p"	"apvorp04.hlp"
"ch"	"28.17"	8	"Ó¦¸¶ÕÊÅú´¦Àí±¨±í"	""	"apbarp.p"	"apbarp.hlp"
"ch"	"28.17"	10	"Î´¹ıÕÊ AP-GL ÊÂÎñ±¨±í"	""	"apglrp.p"	""
"ch"	"28.17"	13	"ºóÇÚ·ÑÓÃ²îÒì±¨±í"	""	"laaprp01.p"	""
"ch"	"28.17"	14	"Î´½áºóÇÚ·ÑÓÃ±¨±í"	""	"laaprp02.p"	""
"ch"	"28"	20	"1099 ÔÓÏî²Ëµ¥"	""	"28.20"	""
"ch"	"28.20"	1	"1099 ÔÓÏî±¨±í"	""	"ap1099rp.p"	"ap1099rp.hlp"
"ch"	"28.20"	2	"1099 ÔÓÏî±í´òÓ¡"	""	"ap1099pt.p"	"ap1099pt.hlp"
"ch"	"28.20"	3	"1099 ÔÓÏî´Å½éÖÊ±¨±í"	""	"ap1099mg.p"	"ap1099mg.hlp"
"ch"	"28"	21	"Î´¿ªÆ±ÈÕÖ¾·ÑÓÃÉ¾³ı/¹éµµ"	""	"aplaup.p"	""
"ch"	"28"	22	"ÎŞ·¢Æ±µÄÊÕ»õÉ¾³ı/´æµµ"	""	"aprcup.p"	"aprcup.hlp"
"ch"	"28"	23	"ÒÑ½áÓ¦¸¶ÕÊÉ¾³ı/´æµµ"	""	"aphtup.p"	"aphtup.hlp"
"ch"	"28"	24	"Ó¦¸¶ÕÊ¿ØÖÆ"	""	"appm.p"	"appm.hlp"
"ch"	"28"	25	"ÔÓÏîÊµÓÃ³ÌĞò"	""	"28.25"	""
"ch"	"28.25"	4	"°²×°7.4µÄVpo_det¹¦ÄÜ"	""	"uxvpodet.p"	""
"ch"	"28.25"	6	"¸üĞÂ´«Æ±×Ü¼Æ"	""	"utapamt.p"	""
"ch"	"0"	30	"³É±¾¹ÜÀí"	""	"30"	""
"ch"	"30"	1	"³É±¾¼¯Î¬»¤"	""	"csmsmt.p"	"csmsmt.hlp"
"ch"	"30"	2	"³É±¾¼¯ä¯ÀÀ"	""	"csbr001.p"	"csmsiq.hlp"
"ch"	"30"	3	"³É±¾¼¯¸´ÖÆ³É±¾¼¯"	""	"cscscp01.p"	"cscscp01.hlp"
"ch"	"30"	6	"Áã¼ş³É±¾¼¯ä¯ÀÀ"	""	"ppbr002.p"	"ppcsiq.hlp"
"ch"	"30"	9	"¸÷µØµã³É±¾¼¯µÄÈ·¶¨"	""	"cssiup.p"	"cssiup.hlp"
"ch"	"30"	10	"°´³É±¾¼¯ÅÅĞòµÄµØµãä¯ÀÀ"	""	"csbr003.p"	"cssiiq01.hlp"
"ch"	"30"	11	"°´µØµãÅÅĞòµÄ³É±¾¼¯ä¯ÀÀ"	""	"csbr004.p"	"cssiiq02.hlp"
"ch"	"30"	13	"³É±¾Ä£Äâ²Ëµ¥"	""	"30.13"	""
"ch"	"30.13"	1	"Ä£Äâ³É±¾ÒªËØÎ¬»¤"	""	"sccemt.p"	"sccemt.hlp"
"ch"	"30.13"	2	"Ä£Äâ³É±¾ÒªËØä¯ÀÀ"	""	"scbr003.p"	"scceiq.hlp"
"ch"	"30.13"	3	"Ä£Äâ³É±¾ÒªËØ±¨±í"	""	"sccerp.p"	"sccerp.hlp"
"ch"	"30.13"	5	"Ä£ÄâÁã¼ş-ÒªËØ³É±¾Î¬»¤"	""	"csptmt03.p"	"csptmt03.hlp"
"ch"	"30.13"	6	"Ä£ÄâÁã¼ş-ÒªËØ³É±¾²éÑ¯"	""	"csptiq03.p"	"csptiq03.hlp"
"ch"	"30.13"	7	"Ä£ÄâÁã¼ş-ÒªËØ³É±¾±¨±í"	""	"csptrp03.p"	"csptrp03.hlp"
"ch"	"30.13"	8	"Ä£ÄâÁã¼ş-ÒªËØ³É±¾¸üĞÂ"	""	"scptup.p"	"scptup.hlp"
"ch"	"30.13"	9	"Ä£ÄâÁã¼ş-ÒªËØ³É±¾¸üĞÂ¸´ÖÆ"	""	"csptcp03.p"	"csptcp03.hlp"
"ch"	"30.13"	10	"Ä£Äâ×ª°ü³É±¾Î¬»¤"	""	"scopmt.p"	"scopmt.hlp"
"ch"	"30.13"	11	"Ä£Äâ×ª°ü³É±¾ä¯ÀÀ"	""	"scbr002.p"	"sciq04.hlp"
"ch"	"30.13"	12	"Ä£Äâ×ª°ü³É±¾±¨±í"	""	"scrp04.p"	"scrp04.hlp"
"ch"	"30.13"	13	"Ä£Äâ¹¤×÷ÖĞĞÄ·ÑÂÊÎ¬»¤"	""	"scwcmt.p"	"scwcmt.hlp"
"ch"	"30.13"	14	"Ä£Äâ¹¤×÷ÖĞĞÄ·ÑÂÊä¯ÀÀ"	""	"scbr001.p"	"sciq03.hlp"
"ch"	"30.13"	15	"Ä£Äâ¹¤×÷ÖĞĞÄ·ÑÂÊ±¨±í"	""	"scrp03.p"	"scrp03.hlp"
"ch"	"30.13"	16	"Ä£Äâ¹¤×÷ÖĞĞÄ·ÑÂÊ¸üĞÂ"	""	"scwcup.p"	"scwcup.hlp"
"ch"	"30.13"	18	"Ä£Äâ³É±¾ÀÛ¼Ó"	""	"scroru.p"	"scroru.hlp"
"ch"	"30.13"	19	"Ä£Äâ½á¹¹³É±¾ÀÛ¼Ó"	""	"sccsru01.p"	"sccsru01.hlp"
"ch"	"30.13"	21	"Ä£Äâ³É±¾ÖÁÄ£Äâ³É±¾µÄ¸´ÖÆ"	""	"scsccp.p"	"scsccp.hlp"
"ch"	"30.13"	22	"Ä£ÄâÖÁ¹¤×÷ÖĞĞÄ/¹¤ÒÕÁ÷³ÌµÄ¸´ÖÆ"	""	"scsccp01.p"	"scsccp01.hlp"
"ch"	"30.13"	23	"Áã¼ş/¹¤ÒÕÁ÷³ÌÖÁÄ£Äâ³É±¾µÄ¸´ÖÆ"	""	"scsccp02.p"	"scsccp02.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      46                                           ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:56
"ch"	"30.13"	25	"³É±¾Ä£ÄâÊµÓÃ³ÌĞò"	""	"30.13.25"	""
"ch"	"30.13.25"	2	"Ä£Äâ¹¤×÷ÖĞĞÄÖÖÀà×ª»»"	""	"utscconv.p"	"utscconv.hlp"
"ch"	"30"	15	"³É±¾¼Æ»®²Ëµ¥"	""	"30.15"	""
"ch"	"30.15"	1	"°´µØµãÅÅĞòµÄ³É±¾¼Æ»®Î¬»¤"	""	"csplmt.p"	"csplmt.hlp"
"ch"	"30.15"	2	"°´µØµãÅÅĞòµÄ³É±¾¼Æ»®ä¯ÀÀ"	""	"csbr002.p"	"cspliq.hlp"
"ch"	"30.15"	3	"°´µØµãÅÅĞòµÄ³É±¾¼Æ»®¸üĞÂ"	""	"csplup.p"	"csplup.hlp"
"ch"	"30"	17	"³É±¾ÒªËØ²Ëµ¥"	""	"30.17"	""
"ch"	"30.17"	1	"³É±¾ÒªËØÎ¬»¤"	""	"sccemt01.p"	"sccemt01.hlp"
"ch"	"30.17"	2	"³É±¾ÒªËØä¯ÀÀ"	""	"scbr004.p"	"scceiq01.hlp"
"ch"	"30.17"	3	"³É±¾ÒªËØ±¨±í"	""	"sccerp01.p"	"sccerp01.hlp"
"ch"	"30.17"	4	"³É±¾ÒªËØ¸´ÖÆ"	""	"cssccp.p"	"cssccp.hlp"
"ch"	"30.17"	5	"Áã¼ş-ÒªËØ³É±¾Î¬»¤"	""	"csptmt13.p"	"csptmt13.hlp"
"ch"	"30.17"	6	"Áã¼ş-ÒªËØ³É±¾²éÑ¯"	""	"csptiq13.p"	"csptiq13.hlp"
"ch"	"30.17"	7	"Áã¼ş-ÒªËØ³É±¾±¨±í"	""	"csptrp13.p"	"csptrp13.hlp"
"ch"	"30.17"	9	"Áã¼ş-ÒªËØ³É±¾¸´ÖÆ"	""	"csptcp13.p"	"csptcp13.hlp"
"ch"	"30.17"	10	"Áã¼ş-ÒªËØ³É±¾¼ÆËã"	""	"ppbdov03.p"	"ppbdov03.hlp"
"ch"	"30.17"	11	"Áã¼ş¡ªÒªËØ³É±¾Ãû³Æ±ä¸ü"	""	"cscecg.p"	"cscecg.hlp"
"ch"	"30"	18	"Á´½ÓµØµã³É±¾ºËËã²Ëµ¥"	""	"30.18"	""
"ch"	"30.18"	1	"Á´½ÓµØµã¹æÔòÎ¬»¤"	""	"cslsrmt.p"	""
"ch"	"30.18"	2	"Á´½ÓµØµã¹æÔò²éÑ¯"	""	"cslsriq.p"	""
"ch"	"30.18"	3	"Á´½ÓµØµãÏîÄ¿ä¯ÀÀ"	""	"csbr005.p"	""
"ch"	"30.18"	5	"Á´½ÓµØµãË¢ĞÂÊµÓÃ³ÌĞò"	""	"cslsrup.p"	""
"ch"	"30"	19	"³É±¾ÖÖÀàÕÊÎñ"	""	"sclngdmt.p"	"sclngdmt.hlp"
"ch"	"30"	20	"À´×Ô³É±¾ÒªËØµÄ³É±¾¸üĞÂ"	""	"csscup.p"	"csscup.hlp"
"ch"	"30"	21	"³É±¾¼¯±¨±í"	""	"scrp01.p"	"scrp01.hlp"
"ch"	"30"	22	"±È½Ï³É±¾¼¯±¨±í"	""	"scrp05.p"	"scrp05.hlp"
"ch"	"30"	23	"³É±¾¼¯É¾³ı"	""	"cscsdel.p"	"cscsdel.hlp"
"ch"	"0"	31	"ÏÖ½ğ¹ÜÀí"	""	"31"	""
"ch"	"31"	1	"ÏÖ½ğÁ÷ - ÔÓÏîÎ¬»¤"	""	"cmcfmmt.p"	"cmcfmmt.hlp"
"ch"	"31"	2	"ÏÖ½ğÁ÷ - ÔÓÏîä¯ÀÀ"	""	"cmbr001.p"	"cmcfmiq.hlp"
"ch"	"31"	3	"ÏÖ½ğÁ÷ - ÔÓÏî±¨±í"	""	"cmcfmrp.p"	"cmcfmrp.hlp"
"ch"	"31"	5	"Ô¤¼ÆÈÕÆÚµÄÏÖ½ğÎ¬»¤"	""	"cmcfxmt.p"	"cmcfxmt.hlp"
"ch"	"31"	8	"ÏÖ½ğÁ÷¶¯Ô¤²â±¨±í"	""	"cmpcfrp.p"	"cmpcfrp.hlp"
"ch"	"31"	13	"ÏÖ½ğÕÊ²¾Î¬»¤"	""	"cmbkmt.p"	"cmbkmt.hlp"
"ch"	"31"	14	"ÏÖ½ğÕÊÄ¿±í´òÓ¡"	""	"cmbkrp.p"	"cmbkrp.hlp"
"ch"	"31"	24	"ÏÖ½ğ¹ÜÀí¿ØÖÆ"	""	"cmcmpm.p"	"cmcmpm.hlp"
"ch"	"0"	32	"¹Ì¶¨×Ê²ú"	""	"32"	""
"ch"	"32"	1	"¹Ì¶¨×Ê²úÉèÖÃ²Ëµ¥"	""	"32.1"	""
"ch"	"32.1"	1	"·½·¨Î¬»¤"	""	"famtmt.p"	""
"ch"	"32.1"	2	"·½·¨±¨±í"	""	"famtrp.p"	""
"ch"	"32.1"	5	"¹Ì¶¨×Ê²úÈÕÀúÎ¬»¤"	""	"facalmt.p"	""
"ch"	"32.1"	6	"¹Ì¶¨×Ê²úÈÕÀú±¨±í"	""	"facalrp.p"	""
"ch"	"32.1"	9	"ÕÊÄ¿Î¬»¤"	""	"fabkmt.p"	""
"ch"	"32.1"	10	"ÕÊÄ¿ä¯ÀÀ"	""	"fabr012.p"	""
"ch"	"32.1"	13	"¿âÎ»Î¬»¤"	""	"falcmt.p"	""
"ch"	"32.1"	14	"¿âÎ»±¨±í"	""	"falcrp.p"	""
"ch"	"32.1"	17	"µÈ¼¶Î¬»¤"	""	"faclmt.p"	""
"ch"	"32.1"	18	"µÈ¼¶±¨±í"	""	"faclrp.p"	""
"ch"	"32"	3	"¹Ì¶¨×Ê²úÎ¬»¤"	""	"fafamt.p"	""
"ch"	"32"	4	"¹Ì¶¨×Ê²úä¯ÀÀ"	""	"fabr019.p"	""
"ch"	"32"	5	"¹Ì¶¨×Ê²ú±¨±í²Ëµ¥"	""	"32.5"	""
"ch"	"32.5"	1	"¶¨ÆÚ»î¶¯±¨±í"	""	"faparp.p"	""
"ch"	"32.5"	3	"ÕÛ¾Éµ÷Õû±¨±í"	""	"faajrp.p"	""
"ch"	"32.5"	5	"»ñµÃ±¨±í"	""	"faaqrp.p"	""
"ch"	"32.5"	7	"ÕÛ¾É·ÑÓÃ±¨±í"	""	"faderp.p"	""
"ch"	"32.5"	9	"×Ê²úÕÛ¾ÉÊı×é±¨±í"	""	"fadarp.p"	""
"ch"	"32.5"	11	"ÓµÓĞ×Ê²ú±¨±í"	""	"faaorp.p"	""
"ch"	"32"	7	"¹Ì¶¨×Ê²úÅú´ÎÎ¬»¤"	""	"fabchmt.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      47                                           ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:56
"ch"	"32"	8	"¹Ì¶¨×Ê²úÅú´Î±¨±í"	""	"fabchrp.p"	""
"ch"	"32"	11	"¹Ì¶¨×Ê²ú¶Á±íÎ¬»¤"	""	"famtrmt.p"	""
"ch"	"32"	12	"¹Ì¶¨×Ê²ú¶Á±í±¨±í"	""	"famtrrp.p"	""
"ch"	"32"	13	"¹Ì¶¨×Ê²úÊÂÎñ¹ıÕË"	""	"fapsmt.p"	""
"ch"	"32"	14	"¹Ì¶¨×Ê²úÊÂÎñ×÷·Ï"	""	"favdmt.p"	""
"ch"	"32"	16	"¹Ì¶¨×Ê²ú×ªÒÆ"	""	"fatrmt.p"	""
"ch"	"32"	17	"¹Ì¶¨×Ê²ú×ªÒÆ±¨±í"	""	"fatrrp.p"	""
"ch"	"32"	19	"¹Ì¶¨×Ê²ú±¨·Ï"	""	"fartmt.p"	""
"ch"	"32"	20	"¹Ì¶¨×Ê²ú±¨·Ï±¨±í"	""	"fartrp.p"	""
"ch"	"32"	23	"±¨·Ï×Ê²úÉ¾³ı/´æµµ"	""	"fartup.p"	""
"ch"	"32"	24	"¹Ì¶¨×Ê²ú¿ØÖÆ"	""	"fafapm.p"	""
"ch"	"32"	25	"¹Ì¶¨×Ê²úÇ¨ÒÆ"	""	"32.25"	""
"ch"	"32.25"	2	"¹Ì¶¨×Ê²úÇ¨ÒÆÊµÓÃ³ÌĞò"	""	"facvmt.p"	""
"ch"	"32.25"	3	"¹Ì¶¨×Ê²úÇ¨ÒÆ±¨±í"	""	"facvrp.p"	""
"ch"	"32.25"	7	"·Ç³£¹æ-Ôö¼Ó"	""	"utlnconv.p"	""
"ch"	"32.25"	8	"ÆÚ¼äÕÛ¾ÉÖØ¼ÆËã"	""	"utrgendp.p"	""
"ch"	"0"	33	"ÆóÒµ¹¤Ğò¼Æ»®"	""	"33"	""
"ch"	"33"	1	"ÏµÍ³ÉèÖÃ²Ëµ¥"	""	"33.1"	""
"ch"	"33.1"	1	"×ÜÕÊÈÕÀúä¯ÀÀ"	""	"glbr003.p"	"glcaliq.hlp"
"ch"	"33.1"	2	"×ÜÕÊÈÕÀú±¨±í"	""	"glcalrp.p"	"glcalrp.hlp"
"ch"	"33.1"	4	"½¨Á¢ÈÕÀú½»²æ²Î¿¼"	""	"spglclmt.p"	"spglclmt.hlp"
"ch"	"33.1"	5	"ÈÕÀú½»²æ²Î¿¼²éÑ¯"	""	"spglcliq.p"	"spglcliq.hlp"
"ch"	"33.1"	24	"ÊµÓÃ³ÌĞò¼Æ»®¿ØÖÆ"	""	"spsppm.p"	"spsppm.hlp"
"ch"	"33"	3	"ÏµÁĞ²úÆ·ÉèÖÃ²Ëµ¥"	""	"33.3"	""
"ch"	"33.3"	1	"ÏµÁĞ²úÆ·µÄ·Ö¼¶Î¬»¤"	""	"spfhmt.p"	"spfhmt.hlp"
"ch"	"33.3"	2	"ÏµÁĞ²úÆ·µÄ·Ö¼¶²éÑ¯"	""	"spfhiq.p"	"spfhiq.hlp"
"ch"	"33.3"	3	"ÏµÁĞ²úÆ·µÄ·Ö¼¶±¨±í"	""	"spfhrp.p"	"spfhrp.hlp"
"ch"	"33.3"	5	"ÏµÁĞ²úÆ·µÄ·Ö¼¶¸´ÖÆ"	""	"spfhcp.p"	"spfhcp.hlp"
"ch"	"33.3"	6	"ÏµÁĞ²úÆ·µÄ·Ö¼¶¸Ä±ä"	""	"spfhmc.p"	"spfhmc.hlp"
"ch"	"33.3"	8	"ÏµÁĞ²úÆ·µÄ·Ö¼¶ËùÓÃÖ®´¦²éÑ¯"	""	"spwuiq.p"	"spwuiq.hlp"
"ch"	"33.3"	13	"ÏµÁĞÁã¼ş³É±¾Î¬»¤"	""	"spfcmt.p"	"spfcmt.hlp"
"ch"	"33.3"	14	"ÏµÁĞÁã¼ş³É±¾²éÑ¯"	""	"spfciq.p"	"spfciq.hlp"
"ch"	"33.3"	15	"ÏµÁĞÁã¼ş³É±¾±¨±í"	""	"spfcrp.p"	"spfcrp.hlp"
"ch"	"33.3"	23	"ÏµÁĞ²úÆ·µÄ·Ö¼¶É¾³ı/´æµµ"	""	"spfhup.p"	"spfhup.hlp"
"ch"	"33"	5	"ÏîÄ¿ÉèÖÃ²Ëµ¥"	""	"33.5"	""
"ch"	"33.5"	1	"ÆÚÏŞÎ¬»¤µÄÖÜÊı"	""	"spptmt.p"	"spptmt.hlp"
"ch"	"33.5"	2	"ÆÚÏŞ²éÑ¯µÄÖÜÊı"	""	"spptiq.p"	"spptiq.hlp"
"ch"	"33.5"	3	"ÆÚÏŞ±¨±íµÄÖÜÊı"	""	"spptrp.p"	"spptrp.hlp"
