帐户;分帐户;成本中心;金额
55029905;;46;0
55029905;;47;0
55029905;;55;0
55029906;;41;0
55029906;;42;0
55029906;;43;0
55029906;;44;0
55029906;;45;0
55029906;;46;0
55029906;;47;0
55029906;;55;0
55029907;;41;0
55029907;;42;0
55029907;;43;0
55029907;;44;0
55029907;;45;0
55029907;;46;0
55029907;;47;0
55029907;;55;0
55029911;;41;0
55029911;;42;0
55029911;;43;0
55029911;;44;0
55029911;;45;0
55029911;;46;0
55029911;;47;0
55029911;;55;0
55029911;;60;0
55029912;;41;0
55029912;;42;0
55029912;;43;0
55029912;;44;0
55029912;;45;0
55029912;;46;0
55029912;;47;0
55029912;;55;0
55029913;;41;0
55029913;;42;0
55029913;;43;0
55029913;;44;0
55029913;;45;0
55029913;;46;0
55029913;;47;0
55029913;;55;0
55029914;;41;0
55029914;;42;0
55029914;;43;0
55029914;;44;0
55029914;;45;0
55029914;;46;0
55029914;;55;0
55029915;;41;0
55029915;;42;0
55029915;;43;0
55029915;;44;0
55029915;;45;0
55029915;;46;0
55029915;;47;0
55029915;;54;0
55029915;;55;0
55029915;;60;0
55029916;;41;0
55029916;;43;0
55029916;;45;0
55029916;;46;0
55029916;;55;0
55029917;;53;0
55029917;;58;0
55029918;;41;0
55029918;;42;0
55029918;;43;0
55029918;;44;0
55029918;;45;0
55029918;;46;0
55029918;;55;0
55029918;;60;0
55029919;01;;0
55029919;01;11;0
55029919;01;12;0
55029919;01;13;0
55029919;01;14;0
55029919;01;15;0
55029919;01;16;0
55029919;01;17;0
55029919;01;43;0
55029919;01;52;0
55029919;02;;0
55029919;02;21;0
55029919;02;22;0
55029919;02;23;0
55029919;02;31;0
55029919;02;43;0
55029919;02;45;0
55029919;02;51;0
55029919;03;;0
55029919;03;31;0
55029919;03;32;0
55029919;03;33;0
55029919;03;34;0
55029919;03;35;0
55029919;03;36;0
55029919;03;43;0
55029919;03;45;0
55029919;03;51;0
55029919;03;58;0
55029920;02;43;0
55029920;02;54;0
55029920;02;58;0
55029920;03;41;0
55029920;03;43;0
55029920;03;45;0
55029920;03;58;0
55029920;03;60;0
55029921;01;53;0
55029921;02;53;0
55029921;03;53;0
55029922;02;41;0
55029922;02;58;0
55029922;03;58;0
55029923;;44;0
55029923;;55;0
55029924;;41;0
55029924;;42;0
55029924;;43;0
55029924;;44;0
55029924;;45;0
55029924;;46;0
55029924;;47;0
55029924;;55;0
55029924;;60;0
55029999;;41;0
55029999;;42;0
55029999;;43;0
55029999;;44;0
55029999;;45;0
55029999;;46;0
55029999;;47;0
55029999;;55;0
55031;;53;0
55032;;53;0
55033;;53;0
55034;;53;0
56011;;;0
56012;;;0
56014;;;0
56015;;;0
56019;;;0
5701;;;0
6001;15000001;;-216142.48
6001;15000002;;-216142.48
6001;15000004;;-59386.08
6001;15000005;;-59386.08
6001;15000006;;-8370.96
6001;15000011;;-12825
6001;15000012;;-12825
6001;15000013;;-68751.6
6001;15000014;;-68751.6
6001;15000015;;-26214.84
6001;15000016;;-764414.7
6001;15000017;;-750311.58
6001;15000018;;-450996.3
6001;15010001;;-1605199.4
6001;15010002;;-1605199.4
6001;15010003;;-1944729.22
6001;15010004;;-1944729.22
6001;15010005;;0
6001;15010006;;0
6001;15010007;;0
6001;15010008;;-502975
6001;15010010;;-502975
6001;15010012;;-440350
6001;15010013;;-883510.1
6001;15010014;;-1686701.1
6001;15010015;;-883510.1
6001;15010016;;-1686701.1
6001;15010017;;-2543792.4
6001;15010023;;-1414607.74
6001;15010024;;-1449198.66
6001;15010025;;-1414607.74
6001;15010026;;-1449198.66
6001;15010027;;-2514574.64
6001;15010028;;-7331577
6001;15010029;;-7331577
6001;15010030;;-6935682.6
6001;15010031;;-6935682.6
6001;15010032;;-1745739.59
6001;15010033;;0
6001;15010034;;0
6001;15010035;;-47023.5
6001;15010036;;-47023.5
6001;15010037;;-44484.3
6001;15010038;;-44484.3
6001;15010039;;-116112.25
6001;15010040;;-116112.25
6001;15010041;;-105408.45
6001;15010042;;-105408.45
6001;15010043;;-4089
6001;15010044;;-4089
6001;15020001;;-811450
6001;15020002;;-1514357.89
6001;15020004;;-2808203.16
6001;15020005;;-2355432.32
6001;15020006;;-2359081.22
6001;15020007;;0
6001;15020008;;-2932078.51
6001;15020010;;-13079796
6001;15020011;;0
6001;15020012;;-2340075
6001;15020015;;-13450845.31
6001;15020016;;-11872336.9
6001;15020017;;-27638816.58
6001;15020018;;-717822.39
6001;15020019;;-322656.36
6001;15020020;;-479752.65
6001;15020021;;-434993.5
6001;15020022;;-945887.16
6001;15020023;;-231876
6001;15020024;;-3054860.17
6001;15020025;;-303922.43
6001;15020026;;-211717.38
6001;15020027;;-435044.58
6001;15030001;;-392529.4
6001;15030002;;-392529.4
6001;15030003;;0
6001;15030004;;0
6001;15030005;;0
6001;15030006;;-359506.8
6001;15030007;;-359506.8
6001;15030008;;-2222155.54
6001;15030009;;-2222440.9
6001;15040001;;-132146.94
6001;15040002;;-882530.71
6001;15040003;;-1419072.63
6001;15040004;;-1026484.8
6001;15040005;;-1257614.17
6001;15040006;;-177245.61
6001;15040007;;-19048.09
6001;15040008;;-27783.62
6001;15040101;;-27.76
6001;15040102;;-27.76
6001;15040103;;.81
6001;15040301;;-2670492.19
6001;15040302;;-1940612.45
6001;15040303;;-32887.61
6001;15040304;;-249.56
6001;15040305;;-4023122.02
6001;15040306;;-5838755.55
6001;15040307;;-158734.92
6001;15040308;;-219001.74
6001;15040309;;-712911.16
6001;15040310;;-902008.97
6001;15040311;;-860698.95
6001;15040312;;-3757726.67
6001;15040313;;-1776013.52
6001;15040314;;2.85
6001;15040315;;2.85
6001;15040316;;1.1
6001;15040317;;1.1
6001;15040318;;-119058.2
6001;15040319;;-17919.55
6001;15040320;;-90417.32
6001;15040321;;1113.28
6001;15040322;;-376795.74
6001;15040323;;-.74
6001;15040324;;-42891.87
6001;15040801;;-373490.39
6001;15040802;;-373490.39
6001;15040803;;.14
6001;15040804;;.14
605101;;;-7382290.61
605109;;;-435875.56
630101;;;-401603.63
63010201;;;1965.81
630103;;;-628434.15
63010401;;;-32389.49
63010402;;;-30115.75
630109;;;-4249
640101;15000001;;364080.62
640101;15000002;;362993.43
640101;15000004;;143491.29
640101;15000005;;134709.55
640101;15000006;;63811.9
640101;15000011;;17873.68
640101;15000012;;16149.06
640101;15000016;;751749.13
640101;15000017;;742949.7
640101;15000018;;472098.68
640101;15010001;;1331293.92
640101;15010002;;1331323.65
640101;15010003;;3181702.32
640101;15010005;;5797587.44
640101;15010006;;5796893.32
640101;15010007;;11065935.8
640101;15010013;;864872.22
640101;15010014;;865076.74
640101;15010015;;1651531.04
640101;15010016;;1651693.53
640101;15010017;;2452353.97
640101;15010018;;2079804.31
640101;15010019;;2080039.26
640101;15010020;;1572235.97
640101;15010021;;1572028.93
640101;15010022;;3085420.61
640101;15010032;;1425158.91
640101;15010035;;40316.47
640101;15010036;;40316.47
640101;15010039;;87640.98
640101;15010040;;87647.37
640101;15010041;;165923.98
640101;15020001;;9015176.33
640101;15020007;;10053493.73
640101;15020008;;2711801.08
640101;15020009;;9647424.61
640101;15020011;;20710046.37
640101;15020013;;13189626.54
640101;15020014;;11048695.76
640101;15020024;;2449372.06
640101;15020026;;180473.58
640101;15020027;;325479.6
640101;15030001;;301610.85
640101;15030002;;301610.85
640101;15030006;;546209.83
640101;15030007;;546209.83
640101;15030008;;2116389.12
640101;15030009;;2117096.31
640101;15040001;;145360.56
640101;15040002;;636290.67
640101;15040003;;1323000.85
640101;15040004;;961470.14
640101;15040005;;1336257.93
640101;15040006;;133413.6
640101;15040007;;135736.97
640101;15040008;;21692.97
640101;15040101;;-66.89
640101;15040102;;-66.89
640101;15040103;;-52.65
640101;15040301;;-50678.22
640101;15040302;;84399.61
640101;15040303;;-1693.74
640101;15040304;;9.98
640101;15040305;;4556200.01
640101;15040306;;-124865.83
640101;15040307;;3042299.34
640101;15040308;;8121.64
640101;15040309;;515692.78
640101;15040310;;2120.3
640101;15040311;;82072.14
640101;15040312;;59276.06
640101;15040313;;53749.15
640101;15040314;;-188.11
640101;15040315;;-188.11
640101;15040316;;3791691.94
640101;15040317;;-70.88
640101;15040318;;483834.63
640101;15040319;;1543.44
640101;15040320;;8337.63
640101;15040321;;-44607.19
640101;15040322;;-44943.03
640101;15040323;;-.21
640101;15040324;;3595.52
640101;15040801;;837.99
640101;15040802;;837.99
640101;15040803;;-7.87
640101;15040804;;-7.88
640201;;;4905606.93
640209;;;1939.86
660101;10000002;41;28000
660101;10000003;41;1617080.12
660101;10000005;41;-121308.29
660102;10000001;53;45562.92
660102;10000002;53;661078.06
660102;10000003;53;1134793.46
660103;10000005;46;633587.32
660103;10000005;52;-187018.89
660104;10000001;46;82131.58
660104;10000002;46;6557.09
660104;10000003;46;403210.49
660105;;46;44983.15
660107;;46;130659.81
660109;;46;27648.67
660109;;52;881
66020101;;51;246756.51
66020101;;52;106155.29
66020101;;53;142007.7
66020101;;54;265875.72
66020101;;56;71734.84
66020101;;57;50273.31
66020102;;51;56746
66020102;;52;23043
66020102;;53;33408
66020102;;54;44757
66020102;;56;19560
66020102;;57;12500
66020103;;51;22966.04
66020103;;52;7681
66020103;;53;12190.64
66020103;;54;23887.36
66020103;;56;5781.6
66020103;;57;4066.19
66020104;;51;37297.05
66020104;;52;15318.1
66020104;;53;20244.6
66020104;;54;43927.37
66020104;;56;9990.95
66020104;;57;7202.73
66020105;;51;7016.14
66020105;;52;2881.61
66020105;;53;3808.32
66020105;;54;7548.1
66020105;;56;1879.47
66020105;;57;1354.94
66020106;;51;2385.92
66020106;;52;956.56
66020106;;53;1291.71
66020106;;54;2572.82
66020106;;56;621.64
66020106;;57;460.9
66020107;;51;18564.15
66020107;;52;7624.48
66020107;;53;10076.53
66020107;;54;19971.71
66020107;;56;4972.87
66020107;;57;3585.08
66020121;;51;42490.35
66020121;;52;18087.77
66020121;;53;24558.19
66020121;;54;43488.59
66020121;;56;12781.28
66020121;;57;8788.27
660202;;51;4447.77
660202;;52;2396.16
660202;;53;5818.77
660202;;54;185927.1
660202;;56;3134.85
660202;;57;787.5
660202;;58;12854.82
660202;;59;674.1
660203;;51;751.34
660203;;54;16274.17
660204;;51;7761.34
660204;;52;5406.32
660204;;53;1176.91
660204;;54;77785.64
660204;;56;403.82
660204;;58;711.49
660205;;51;42160.07
660205;;52;13052.66
660205;;53;7384.08
660205;;54;31572.99
660205;;56;67.22
660205;;57;51.7
660205;;58;7949.85
660206;;54;144
660207;;51;18788.26
660207;;54;25676.36
660207;;58;580
660208;;51;31369.8
660208;;52;2599
660208;;53;24036.67
660208;;54;6416
660208;;56;1179
660208;;57;96
660208;;58;98955.67
660209;;53;719
660209;;54;283369.15
660210;;53;107583.83
660211;;58;589579.3
660212;;58;3975
660213;;51;13368
660213;;52;17110
660213;;53;27287.5
660213;;54;5167.2
660213;;58;43952
660214;;57;178924.72
660215;;53;159537.66
660218;;54;116506.16
660219;;51;5124
660219;;53;2376
660219;;56;171
660219;;57;2000
660219;;58;14400
660219;;61;33270
660221;;53;276263.36
660222;;52;266.71
660222;;53;133.35
660222;;54;133.35
660222;;56;400.05
660222;;58;643.56
660224;;44;81759.68
660224;;54;11997
660225;;54;1200
660226;;54;52978.58
660227;;53;61219.88
660298;;53;113.88
660298;;54;44000.2
660298;;58;27286.99
660298;10000005;53;55.1
660298;10000005;54;101652.75
660298;10000005;58;2000
66029901;;41;479128.53
66029901;;42;303377.68
66029901;;43;465218.43
66029901;;44;100487.47
66029901;;45;203407.05
66029901;;46;777414.07
66029901;;47;20737.4
66029901;;48;181918.16
66029902;;41;115423
66029902;;42;60885
66029902;;43;97902
66029902;;44;22826
66029902;;45;43416
66029902;;46;183876
66029902;;47;4375
66029902;;48;45188
66029903;;41;42867.79
66029903;;42;26607.22
66029903;;43;40528.81
66029903;;44;10207.47
66029903;;45;17185.38
66029903;;46;67062.09
66029903;;47;2081.92
66029903;;48;16906.03
66029904;;41;70545.16
66029904;;42;42499.3
66029904;;43;69624.77
66029904;;44;15223.24
66029904;;45;29249.33
66029904;;46;113611.63
66029904;;47;3235.84
66029904;;48;26082.41
66029905;;41;13270.48
66029905;;42;7994.71
66029905;;43;13097.57
66029905;;44;2863.72
66029905;;45;5502.25
66029905;;46;21372.19
66029905;;47;608.85
66029905;;48;4906.51
66029906;;41;4590.65
66029906;;42;2696.13
66029906;;43;4444.62
66029906;;44;974.95
66029906;;45;1866.36
66029906;;46;7186.06
66029906;;47;128.26
66029906;;48;1661.25
66029907;;41;35112.8
66029907;;42;21153.13
66029907;;43;34655.33
66029907;;44;7577.2
66029907;;45;14558.53
66029907;;46;56549.05
66029907;;47;1610.88
66029907;;48;12982.26
66029921;;41;83237.22
66029921;;42;50996.78
66029921;;43;78836.87
66029921;;44;17263.89
66029921;;45;34555.23
66029921;;46;134580.6
66029921;;47;3515.73
66029921;;48;31794.85
66029922;;41;202518.81
66029922;;42;59824.72
66029922;;43;3758.55
66029922;;44;77288.37
66029922;;45;4905.99
66029922;;46;188331.37
66029922;;47;982.35
66029922;;48;19704.03
66029923;;41;29851.34
66029923;;42;53948.2
66029923;;43;37749.55
66029923;;44;45097.64
66029923;;45;1903.55
66029923;;46;28629.54
66029923;;48;70340.75
66029924;;41;8308.23
66029924;;43;6676.08
66029924;;44;25
66029924;;45;55584.18
66029924;;46;5230
66029924;;48;140
66029925;;41;3351.09
66029925;;42;2216.18
66029925;;43;4539.43
66029925;;44;1469.37
66029925;;45;6647.1
66029925;;46;37773.05
66029925;;48;31465.87
66029926;;48;810
66029927;;41;4079.02
66029927;;42;390856.98
66029927;;43;1278.5
66029927;;44;522945.17
66029927;;45;3.2
66029927;;46;3000
66029927;;48;58989.33
66029928;;41;44670.3
66029928;;42;7631
66029928;;43;10414.9
66029928;;44;242
66029928;;45;19098.4
66029928;;46;28568.33
66029928;;48;10940
66029929;;41;16749.9
66029929;;42;1146
66029929;;46;1686
66029930;;58;589579.5
66029931;;41;32661
66029931;;43;4706
66029931;;44;11752
66029931;;45;16660
66029931;;46;16387.5
66029931;;48;11793
66029932;;41;1520
66029932;;43;2400
66029932;;48;6224
66029933;10000001;14;6200
66029933;10000001;15;1637.5
66029933;10000001;17;6495.73
66029933;10000002;21;9439.49
66029933;10000002;22;36365.94
66029933;10000002;23;45192
66029933;10000003;31;66665.53
66029933;10000003;32;20850
66029933;10000003;33;8059
66029933;10000003;36;8550
66029933;10000003;38;-17126.47
66029933;10000003;45;78704.54
66029934;10000003;41;17511.42
66029934;10000003;43;18109.48
66029935;;41;11313.91
66029935;;43;11483.14
66029935;;46;2237.5
66029935;;48;1450
66029936;10000001;53;16885.74
66029936;10000002;53;81258.51
66029936;10000003;53;154733.97
66029937;10000002;58;167064.88
66029937;10000003;58;418486.99
66029938;;44;29305.08
66029938;;48;52330.9
66029939;;41;785.34
66029939;;42;4462.32
66029939;;43;214.35
66029939;;44;208.35
66029939;;45;451.72
66029939;;46;3241.65
66029939;;48;127.35
66029941;;48;130356.7
66029999;;43;-.01
66029999;;44;6132
66029999;;46;130374
66029999;;48;52512
660301;;53;0
660302;;53;-94945.24
660303;;53;45849.15
660304;;53;-3337467.68
670102;;;-437169.01
67110101;;;447996.04
671102;;;526179.9
67110301;;;4464.48
67110302;;;15180.79
6801;;;3059036.72
