#def REPORTPATH=$/QAD Addons/BI Report/xxicaldr
#def :end
"会计单位";"年份";"期间";"零件";"工单";"分配比例";"数量";"基础参数";"乘参数1";"乘参数2";"乘参数3";"除参数1";"除参数2";"除参数3";"单量";"总量";"量比";"成本"
"1000";2009;6;"3.14.12.05.00";"28088";"RGGS";17793.2284;1;1;1;1;1;1;1;1;17793.2284;.0005557701;111.15402
"1000";2009;6;"3.14.12.05.00";"28088";"RGGS";17793.2284;1;1;1;1;1;1;1;1;17793.2284;.0005557701;166.73103
"1000";2009;6;"3.14.12.05.00";"28088";"RGGS";17793.2284;1;1;1;1;1;1;1;1;17793.2284;.0005557701;277.88505
"1000";2009;6;"3.14.12.05.00";"28098";"RGGS";35586.4568;1;1;1;1;1;1;1;1;35586.4568;.0011115402;1111.5402
"1000";2009;6;"3.14.12.05.00";"28098";"RGGS";35586.4568;1;1;1;1;1;1;1;1;35586.4568;.0011115402;222.30804
"1000";2009;6;"3.14.12.05.00";"28098";"RGGS";35586.4568;1;1;1;1;1;1;1;1;35586.4568;.0011115402;333.46206
"1000";2009;6;"3.14.12.05.00";"28098";"RGGS";35586.4568;1;1;1;1;1;1;1;1;35586.4568;.0011115402;555.7701
"1000";2009;6;"3.14.12.05.00";"28108";"RGGS";17793.2284;1;1;1;1;1;1;1;1;17793.2284;.0005557701;555.7701
"1000";2009;6;"3.14.12.05.00";"28108";"RGGS";17793.2284;1;1;1;1;1;1;1;1;17793.2284;.0005557701;111.15402
"1000";2009;6;"3.14.12.05.00";"28108";"RGGS";17793.2284;1;1;1;1;1;1;1;1;17793.2284;.0005557701;166.73103
"1000";2009;6;"3.14.12.05.00";"28108";"RGGS";17793.2284;1;1;1;1;1;1;1;1;17793.2284;.0005557701;277.88505
"1000";2009;6;"3.14.12.05.00";"28604";"RGGS";35586.4568;1;1;1;1;1;1;1;1;35586.4568;.0011115402;1111.5402
"1000";2009;6;"3.14.12.05.00";"28604";"RGGS";35586.4568;1;1;1;1;1;1;1;1;35586.4568;.0011115402;222.30804
"1000";2009;6;"3.14.12.05.00";"28604";"RGGS";35586.4568;1;1;1;1;1;1;1;1;35586.4568;.0011115402;333.46206
"1000";2009;6;"3.14.12.05.00";"28604";"RGGS";35586.4568;1;1;1;1;1;1;1;1;35586.4568;.0011115402;555.7701
"1000";2009;6;"3.14.12.06.00";"25924";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;495.1593
"1000";2009;6;"3.14.12.06.00";"25924";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;99.03186
"1000";2009;6;"3.14.12.06.00";"25924";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;148.54779
"1000";2009;6;"3.14.12.06.00";"25924";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;247.57965
"1000";2009;6;"3.14.12.06.00";"27106";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.06.00";"27106";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.06.00";"27106";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.06.00";"27106";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.06.00";"27117";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;495.1593
"1000";2009;6;"3.14.12.06.00";"27117";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;99.03186
"1000";2009;6;"3.14.12.06.00";"27117";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;148.54779
"1000";2009;6;"3.14.12.06.00";"27117";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;247.57965
"1000";2009;6;"3.14.12.06.00";"27127";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;495.1593
"1000";2009;6;"3.14.12.06.00";"27127";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;99.03186
"1000";2009;6;"3.14.12.06.00";"27127";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;148.54779
"1000";2009;6;"3.14.12.06.00";"27127";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;247.57965
"1000";2009;6;"3.14.12.06.00";"28061";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;495.1593
"1000";2009;6;"3.14.12.06.00";"28061";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;99.03186
"1000";2009;6;"3.14.12.06.00";"28061";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;148.54779
"1000";2009;6;"3.14.12.06.00";"28061";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;247.57965
"1000";2009;6;"3.14.12.06.00";"28079";"RGGS";31705.4944;1;1;1;1;1;1;1;1;31705.4944;.0009903187;990.3187
"1000";2009;6;"3.14.12.06.00";"28079";"RGGS";31705.4944;1;1;1;1;1;1;1;1;31705.4944;.0009903187;198.06374
"1000";2009;6;"3.14.12.06.00";"28079";"RGGS";31705.4944;1;1;1;1;1;1;1;1;31705.4944;.0009903187;297.09561
"1000";2009;6;"3.14.12.06.00";"28079";"RGGS";31705.4944;1;1;1;1;1;1;1;1;31705.4944;.0009903187;495.15935
"1000";2009;6;"3.14.12.06.00";"28089";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;495.1593
"1000";2009;6;"3.14.12.06.00";"28089";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;99.03186
"1000";2009;6;"3.14.12.06.00";"28089";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;148.54779
"1000";2009;6;"3.14.12.06.00";"28089";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;247.57965
"1000";2009;6;"3.14.12.06.00";"28099";"RGGS";31705.4944;1;1;1;1;1;1;1;1;31705.4944;.0009903187;990.3187
"1000";2009;6;"3.14.12.06.00";"28099";"RGGS";31705.4944;1;1;1;1;1;1;1;1;31705.4944;.0009903187;198.06374
"1000";2009;6;"3.14.12.06.00";"28099";"RGGS";31705.4944;1;1;1;1;1;1;1;1;31705.4944;.0009903187;297.09561
"1000";2009;6;"3.14.12.06.00";"28099";"RGGS";31705.4944;1;1;1;1;1;1;1;1;31705.4944;.0009903187;495.15935
"1000";2009;6;"3.14.12.06.00";"28109";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;495.1593
"1000";2009;6;"3.14.12.06.00";"28109";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;99.03186
"1000";2009;6;"3.14.12.06.00";"28109";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;148.54779
"1000";2009;6;"3.14.12.06.00";"28109";"RGGS";15852.7472;1;1;1;1;1;1;1;1;15852.7472;.0004951593;247.57965
"1000";2009;6;"3.14.12.06.00";"28605";"RGGS";31705.4944;1;1;1;1;1;1;1;1;31705.4944;.0009903187;990.3187
"1000";2009;6;"3.14.12.06.00";"28605";"RGGS";31705.4944;1;1;1;1;1;1;1;1;31705.4944;.0009903187;198.06374
"1000";2009;6;"3.14.12.06.00";"28605";"RGGS";31705.4944;1;1;1;1;1;1;1;1;31705.4944;.0009903187;297.09561
"1000";2009;6;"3.14.12.06.00";"28605";"RGGS";31705.4944;1;1;1;1;1;1;1;1;31705.4944;.0009903187;495.15935
"1000";2009;6;"3.14.12.08.00";"25925";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;390.8311
"1000";2009;6;"3.14.12.08.00";"25925";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;78.16622
"1000";2009;6;"3.14.12.08.00";"25925";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;117.24933
"1000";2009;6;"3.14.12.08.00";"25925";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;195.41555
"1000";2009;6;"3.14.12.08.00";"27107";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.08.00";"27107";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.08.00";"27107";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.08.00";"27107";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.08.00";"27118";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;390.8311
"1000";2009;6;"3.14.12.08.00";"27118";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;78.16622
"1000";2009;6;"3.14.12.08.00";"27118";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;117.24933
"1000";2009;6;"3.14.12.08.00";"27118";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;195.41555
"1000";2009;6;"3.14.12.08.00";"27128";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;390.8311
"1000";2009;6;"3.14.12.08.00";"27128";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;78.16622
"1000";2009;6;"3.14.12.08.00";"27128";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;117.24933
"1000";2009;6;"3.14.12.08.00";"27128";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;195.41555
"1000";2009;6;"3.14.12.08.00";"28062";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;390.8311
"1000";2009;6;"3.14.12.08.00";"28062";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;78.16622
"1000";2009;6;"3.14.12.08.00";"28062";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;117.24933
"1000";2009;6;"3.14.12.08.00";"28062";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;195.41555
"1000";2009;6;"3.14.12.08.00";"28080";"RGGS";25025.2664;1;1;1;1;1;1;1;1;25025.2664;.0007816623;781.6623
"1000";2009;6;"3.14.12.08.00";"28080";"RGGS";25025.2664;1;1;1;1;1;1;1;1;25025.2664;.0007816623;156.33246
"1000";2009;6;"3.14.12.08.00";"28080";"RGGS";25025.2664;1;1;1;1;1;1;1;1;25025.2664;.0007816623;234.49869
"1000";2009;6;"3.14.12.08.00";"28080";"RGGS";25025.2664;1;1;1;1;1;1;1;1;25025.2664;.0007816623;390.83115
"1000";2009;6;"3.14.12.08.00";"28090";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;390.8311
"1000";2009;6;"3.14.12.08.00";"28090";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;78.16622
"1000";2009;6;"3.14.12.08.00";"28090";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;117.24933
"1000";2009;6;"3.14.12.08.00";"28090";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;195.41555
"1000";2009;6;"3.14.12.08.00";"28100";"RGGS";25025.2664;1;1;1;1;1;1;1;1;25025.2664;.0007816623;781.6623
"1000";2009;6;"3.14.12.08.00";"28100";"RGGS";25025.2664;1;1;1;1;1;1;1;1;25025.2664;.0007816623;156.33246
"1000";2009;6;"3.14.12.08.00";"28100";"RGGS";25025.2664;1;1;1;1;1;1;1;1;25025.2664;.0007816623;234.49869
"1000";2009;6;"3.14.12.08.00";"28100";"RGGS";25025.2664;1;1;1;1;1;1;1;1;25025.2664;.0007816623;390.83115
"1000";2009;6;"3.14.12.08.00";"28110";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;390.8311
"1000";2009;6;"3.14.12.08.00";"28110";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;78.16622
"1000";2009;6;"3.14.12.08.00";"28110";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;117.24933
"1000";2009;6;"3.14.12.08.00";"28110";"RGGS";12512.6332;1;1;1;1;1;1;1;1;12512.6332;.0003908311;195.41555
"1000";2009;6;"3.14.12.08.00";"28606";"RGGS";25025.2664;1;1;1;1;1;1;1;1;25025.2664;.0007816623;781.6623
"1000";2009;6;"3.14.12.08.00";"28606";"RGGS";25025.2664;1;1;1;1;1;1;1;1;25025.2664;.0007816623;156.33246
"1000";2009;6;"3.14.12.08.00";"28606";"RGGS";25025.2664;1;1;1;1;1;1;1;1;25025.2664;.0007816623;234.49869
"1000";2009;6;"3.14.12.08.00";"28606";"RGGS";25025.2664;1;1;1;1;1;1;1;1;25025.2664;.0007816623;390.83115
"1000";2009;6;"3.14.12.09.00";"25926";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;378.2752
"1000";2009;6;"3.14.12.09.00";"25926";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;75.65504
"1000";2009;6;"3.14.12.09.00";"25926";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;113.48256
"1000";2009;6;"3.14.12.09.00";"25926";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;189.1376
"1000";2009;6;"3.14.12.09.00";"27108";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.09.00";"27108";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.09.00";"27108";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.09.00";"27108";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.09.00";"27119";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;378.2752
"1000";2009;6;"3.14.12.09.00";"27119";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;75.65504
"1000";2009;6;"3.14.12.09.00";"27119";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;113.48256
"1000";2009;6;"3.14.12.09.00";"27119";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;189.1376
"1000";2009;6;"3.14.12.09.00";"27129";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;378.2752
"1000";2009;6;"3.14.12.09.00";"27129";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;75.65504
"1000";2009;6;"3.14.12.09.00";"27129";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;113.48256
"1000";2009;6;"3.14.12.09.00";"27129";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;189.1376
"1000";2009;6;"3.14.12.09.00";"28063";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;378.2752
"1000";2009;6;"3.14.12.09.00";"28063";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;75.65504
"1000";2009;6;"3.14.12.09.00";"28063";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;113.48256
"1000";2009;6;"3.14.12.09.00";"28063";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;189.1376
"1000";2009;6;"3.14.12.09.00";"28081";"RGGS";24221.3016;1;1;1;1;1;1;1;1;24221.3016;.0007565505;756.5505
"1000";2009;6;"3.14.12.09.00";"28081";"RGGS";24221.3016;1;1;1;1;1;1;1;1;24221.3016;.0007565505;151.3101
"1000";2009;6;"3.14.12.09.00";"28081";"RGGS";24221.3016;1;1;1;1;1;1;1;1;24221.3016;.0007565505;226.96515
"1000";2009;6;"3.14.12.09.00";"28081";"RGGS";24221.3016;1;1;1;1;1;1;1;1;24221.3016;.0007565505;378.27525
"1000";2009;6;"3.14.12.09.00";"28091";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;378.2752
"1000";2009;6;"3.14.12.09.00";"28091";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;75.65504
"1000";2009;6;"3.14.12.09.00";"28091";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;113.48256
"1000";2009;6;"3.14.12.09.00";"28091";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;189.1376
"1000";2009;6;"3.14.12.09.00";"28101";"RGGS";24221.3016;1;1;1;1;1;1;1;1;24221.3016;.0007565505;756.5505
"1000";2009;6;"3.14.12.09.00";"28101";"RGGS";24221.3016;1;1;1;1;1;1;1;1;24221.3016;.0007565505;151.3101
"1000";2009;6;"3.14.12.09.00";"28101";"RGGS";24221.3016;1;1;1;1;1;1;1;1;24221.3016;.0007565505;226.96515
"1000";2009;6;"3.14.12.09.00";"28101";"RGGS";24221.3016;1;1;1;1;1;1;1;1;24221.3016;.0007565505;378.27525
"1000";2009;6;"3.14.12.09.00";"28111";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;378.2752
"1000";2009;6;"3.14.12.09.00";"28111";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;75.65504
"1000";2009;6;"3.14.12.09.00";"28111";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;113.48256
"1000";2009;6;"3.14.12.09.00";"28111";"RGGS";12110.6508;1;1;1;1;1;1;1;1;12110.6508;.0003782752;189.1376
"1000";2009;6;"3.14.12.09.00";"28607";"RGGS";24221.3016;1;1;1;1;1;1;1;1;24221.3016;.0007565505;756.5505
"1000";2009;6;"3.14.12.09.00";"28607";"RGGS";24221.3016;1;1;1;1;1;1;1;1;24221.3016;.0007565505;151.3101
"1000";2009;6;"3.14.12.09.00";"28607";"RGGS";24221.3016;1;1;1;1;1;1;1;1;24221.3016;.0007565505;226.96515
"1000";2009;6;"3.14.12.09.00";"28607";"RGGS";24221.3016;1;1;1;1;1;1;1;1;24221.3016;.0007565505;378.27525
"1000";2009;6;"3.14.12.11.00";"25927";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;486.4843
"1000";2009;6;"3.14.12.11.00";"25927";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;97.29686
"1000";2009;6;"3.14.12.11.00";"25927";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;145.94529
"1000";2009;6;"3.14.12.11.00";"25927";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;243.24215
"1000";2009;6;"3.14.12.11.00";"27109";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.11.00";"27109";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.11.00";"27109";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.11.00";"27109";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.11.00";"27120";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;486.4843
"1000";2009;6;"3.14.12.11.00";"27120";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;97.29686
"1000";2009;6;"3.14.12.11.00";"27120";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;145.94529
"1000";2009;6;"3.14.12.11.00";"27120";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;243.24215
"1000";2009;6;"3.14.12.11.00";"27130";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;486.4843
"1000";2009;6;"3.14.12.11.00";"27130";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;97.29686
"1000";2009;6;"3.14.12.11.00";"27130";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;145.94529
"1000";2009;6;"3.14.12.11.00";"27130";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;243.24215
"1000";2009;6;"3.14.12.11.00";"28064";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;486.4843
"1000";2009;6;"3.14.12.11.00";"28064";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;97.29686
"1000";2009;6;"3.14.12.11.00";"28064";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;145.94529
"1000";2009;6;"3.14.12.11.00";"28064";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;243.24215
"1000";2009;6;"3.14.12.11.00";"28082";"RGGS";31150.0264;1;1;1;1;1;1;1;1;31150.0264;.0009729687;972.9687
"1000";2009;6;"3.14.12.11.00";"28082";"RGGS";31150.0264;1;1;1;1;1;1;1;1;31150.0264;.0009729687;194.59374
"1000";2009;6;"3.14.12.11.00";"28082";"RGGS";31150.0264;1;1;1;1;1;1;1;1;31150.0264;.0009729687;291.89061
"1000";2009;6;"3.14.12.11.00";"28082";"RGGS";31150.0264;1;1;1;1;1;1;1;1;31150.0264;.0009729687;486.48435
"1000";2009;6;"3.14.12.11.00";"28092";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;486.4843
"1000";2009;6;"3.14.12.11.00";"28092";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;97.29686
"1000";2009;6;"3.14.12.11.00";"28092";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;145.94529
"1000";2009;6;"3.14.12.11.00";"28092";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;243.24215
"1000";2009;6;"3.14.12.11.00";"28102";"RGGS";31150.0264;1;1;1;1;1;1;1;1;31150.0264;.0009729687;972.9687
"1000";2009;6;"3.14.12.11.00";"28102";"RGGS";31150.0264;1;1;1;1;1;1;1;1;31150.0264;.0009729687;194.59374
"1000";2009;6;"3.14.12.11.00";"28102";"RGGS";31150.0264;1;1;1;1;1;1;1;1;31150.0264;.0009729687;291.89061
"1000";2009;6;"3.14.12.11.00";"28102";"RGGS";31150.0264;1;1;1;1;1;1;1;1;31150.0264;.0009729687;486.48435
"1000";2009;6;"3.14.12.11.00";"28112";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;486.4843
"1000";2009;6;"3.14.12.11.00";"28112";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;97.29686
"1000";2009;6;"3.14.12.11.00";"28112";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;145.94529
"1000";2009;6;"3.14.12.11.00";"28112";"RGGS";15575.0132;1;1;1;1;1;1;1;1;15575.0132;.0004864843;243.24215
"1000";2009;6;"3.14.12.11.00";"28608";"RGGS";31150.0264;1;1;1;1;1;1;1;1;31150.0264;.0009729687;972.9687
"1000";2009;6;"3.14.12.11.00";"28608";"RGGS";31150.0264;1;1;1;1;1;1;1;1;31150.0264;.0009729687;194.59374
"1000";2009;6;"3.14.12.11.00";"28608";"RGGS";31150.0264;1;1;1;1;1;1;1;1;31150.0264;.0009729687;291.89061
"1000";2009;6;"3.14.12.11.00";"28608";"RGGS";31150.0264;1;1;1;1;1;1;1;1;31150.0264;.0009729687;486.48435
"1000";2009;6;"3.14.12.12.00";"25928";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;372.7963
"1000";2009;6;"3.14.12.12.00";"25928";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;74.55926
"1000";2009;6;"3.14.12.12.00";"25928";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;111.83889
"1000";2009;6;"3.14.12.12.00";"25928";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;186.39815
"1000";2009;6;"3.14.12.12.00";"27110";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.12.00";"27110";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.12.00";"27110";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.12.00";"27110";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.14.12.12.00";"27121";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;372.7963
"1000";2009;6;"3.14.12.12.00";"27121";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;74.55926
"1000";2009;6;"3.14.12.12.00";"27121";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;111.83889
"1000";2009;6;"3.14.12.12.00";"27121";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;186.39815
"1000";2009;6;"3.14.12.12.00";"27131";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;372.7963
"1000";2009;6;"3.14.12.12.00";"27131";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;74.55926
"1000";2009;6;"3.14.12.12.00";"27131";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;111.83889
"1000";2009;6;"3.14.12.12.00";"27131";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;186.39815
"1000";2009;6;"3.14.12.12.00";"28065";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;372.7963
"1000";2009;6;"3.14.12.12.00";"28065";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;74.55926
"1000";2009;6;"3.14.12.12.00";"28065";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;111.83889
"1000";2009;6;"3.14.12.12.00";"28065";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;186.39815
"1000";2009;6;"3.14.12.12.00";"28083";"RGGS";23870.48;1;1;1;1;1;1;1;1;23870.48;.0007455926;745.5926
"1000";2009;6;"3.14.12.12.00";"28083";"RGGS";23870.48;1;1;1;1;1;1;1;1;23870.48;.0007455926;149.11852
"1000";2009;6;"3.14.12.12.00";"28083";"RGGS";23870.48;1;1;1;1;1;1;1;1;23870.48;.0007455926;223.67778
"1000";2009;6;"3.14.12.12.00";"28083";"RGGS";23870.48;1;1;1;1;1;1;1;1;23870.48;.0007455926;372.7963
"1000";2009;6;"3.14.12.12.00";"28093";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;372.7963
"1000";2009;6;"3.14.12.12.00";"28093";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;74.55926
"1000";2009;6;"3.14.12.12.00";"28093";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;111.83889
"1000";2009;6;"3.14.12.12.00";"28093";"RGGS";11935.24;1;1;1;1;1;1;1;1;11935.24;.0003727963;186.39815
"1000";2009;6;"3.14.12.12.00";"28103";"RGGS";23870.48;1;1;1;1;1;1;1;1;23870.48;.0007455926;745.5926
"1000";2009;6;"3.14.12.12.00";"28103";"RGGS";23870.48;1;1;1;1;1;1;1;1;23870.48;.0007455926;149.11852
"1000";2009;6;"3.14.12.12.00";"28103";"RGGS";23870.48;1;1;1;1;1;1;1;1;23870.48;.0007455926;223.67778
